sample_id,complexity_label,method,strength,replicate,top1,rank,rr
00122846,high,baseline,0,1,1,1,1.0
00122846,high,robust,0,1,1,1,1.0
00122846,high,baseline,1,0,1,1,1.0
00122846,high,robust,1,0,1,1,1.0
00122846,high,baseline,1,1,1,1,1.0
00122846,high,robust,1,1,1,1,1.0
00122846,high,baseline,2,0,1,1,1.0
00122846,high,robust,2,0,1,1,1.0
00122846,high,baseline,2,1,1,1,1.0
00122846,high,robust,2,1,1,1,1.0
00122846,high,baseline,3,0,1,1,1.0
00122846,high,robust,3,0,1,1,1.0
00122846,high,baseline,3,1,1,1,1.0
00122846,high,robust,3,1,1,1,1.0
00122846,high,baseline,4,0,0,43,0.023256
00122846,high,robust,4,0,0,3,0.333333
00122846,high,baseline,4,1,1,1,1.0
00122846,high,robust,4,1,1,1,1.0
00200702,high,baseline,0,0,1,1,1.0
00200702,high,robust,0,0,1,1,1.0
00200702,high,baseline,0,1,1,1,1.0
00200702,high,robust,0,1,1,1,1.0
00200702,high,baseline,1,0,1,1,1.0
00200702,high,robust,1,0,1,1,1.0
00200702,high,baseline,1,1,1,1,1.0
00200702,high,robust,1,1,1,1,1.0
00200702,high,baseline,2,0,1,1,1.0
00200702,high,robust,2,0,1,1,1.0
00200702,high,baseline,2,1,1,1,1.0
00200702,high,robust,2,1,1,1,1.0
00200702,high,baseline,3,0,1,1,1.0
00200702,high,robust,3,0,1,1,1.0
00200702,high,baseline,3,1,1,1,1.0
00200702,high,robust,3,1,1,1,1.0
00200702,high,baseline,4,0,0,3,0.333333
00200702,high,robust,4,0,0,3,0.333333
00200702,high,baseline,4,1,1,1,1.0
00200702,high,robust,4,1,1,1,1.0
00260582,high,baseline,0,0,1,1,1.0
00260582,high,robust,0,0,1,1,1.0
00260582,high,baseline,0,1,1,1,1.0
00260582,high,robust,0,1,1,1,1.0
00260582,high,baseline,1,0,1,1,1.0
00260582,high,robust,1,0,1,1,1.0
00260582,high,baseline,1,1,1,1,1.0
00260582,high,robust,1,1,1,1,1.0
00260582,high,baseline,2,0,1,1,1.0
00260582,high,robust,2,0,1,1,1.0
00260582,high,baseline,2,1,1,1,1.0
00260582,high,robust,2,1,1,1,1.0
00260582,high,baseline,3,0,1,1,1.0
00260582,high,robust,3,0,1,1,1.0
00260582,high,baseline,3,1,1,1,1.0
00260582,high,robust,3,1,1,1,1.0
00260582,high,baseline,4,0,0,3,0.333333
00260582,high,robust,4,0,0,44,0.022727
00260582,high,baseline,4,1,1,1,1.0
00260582,high,robust,4,1,0,39,0.025641
00126462,high,baseline,0,0,1,1,1.0
00126462,high,robust,0,0,1,1,1.0
00126462,high,baseline,0,1,1,1,1.0
00126462,high,robust,0,1,1,1,1.0
00126462,high,baseline,1,0,1,1,1.0
00126462,high,robust,1,0,1,1,1.0
00126462,high,baseline,1,1,1,1,1.0
00126462,high,robust,1,1,1,1,1.0
00126462,high,baseline,2,0,1,1,1.0
00126462,high,robust,2,0,1,1,1.0
00126462,high,baseline,2,1,1,1,1.0
00126462,high,robust,2,1,1,1,1.0
00126462,high,baseline,3,0,1,1,1.0
00126462,high,robust,3,0,1,1,1.0
00126462,high,baseline,3,1,1,1,1.0
00126462,high,robust,3,1,1,1,1.0
00126462,high,baseline,4,0,1,1,1.0
00126462,high,robust,4,0,1,1,1.0
00126462,high,baseline,4,1,0,2,0.5
00126462,high,robust,4,1,0,11,0.090909
00202145,high,baseline,0,0,1,1,1.0
00202145,high,robust,0,0,1,1,1.0
00202145,high,baseline,0,1,1,1,1.0
00202145,high,robust,0,1,1,1,1.0
00202145,high,baseline,1,0,1,1,1.0
00202145,high,robust,1,0,1,1,1.0
00202145,high,baseline,1,1,1,1,1.0
00202145,high,robust,1,1,1,1,1.0
00202145,high,baseline,2,0,1,1,1.0
00202145,high,robust,2,0,1,1,1.0
00202145,high,baseline,2,1,1,1,1.0
00202145,high,robust,2,1,1,1,1.0
00202145,high,baseline,3,0,1,1,1.0
00202145,high,robust,3,0,1,1,1.0
00202145,high,baseline,3,1,1,1,1.0
00202145,high,robust,3,1,1,1,1.0
00202145,high,baseline,4,0,1,1,1.0
00202145,high,robust,4,0,1,1,1.0
00202145,high,baseline,4,1,1,1,1.0
00202145,high,robust,4,1,1,1,1.0
00014734,high,baseline,0,0,1,1,1.0
00014734,high,robust,0,0,1,1,1.0
00014734,high,baseline,0,1,1,1,1.0
00014734,high,robust,0,1,1,1,1.0
00014734,high,baseline,1,0,1,1,1.0
00014734,high,robust,1,0,1,1,1.0
00014734,high,baseline,1,1,1,1,1.0
00014734,high,robust,1,1,1,1,1.0
00014734,high,baseline,2,0,1,1,1.0
00014734,high,robust,2,0,1,1,1.0
00014734,high,baseline,2,1,1,1,1.0
00014734,high,robust,2,1,1,1,1.0
00014734,high,baseline,3,0,1,1,1.0
00014734,high,robust,3,0,0,2,0.5
00014734,high,baseline,3,1,0,2,0.5
00014734,high,robust,3,1,0,2,0.5
00014734,high,baseline,4,0,0,2,0.5
00014734,high,robust,4,0,0,4,0.25
00014734,high,baseline,4,1,1,1,1.0
00014734,high,robust,4,1,1,1,1.0
00248935,high,baseline,0,0,1,1,1.0
00248935,high,robust,0,0,1,1,1.0
00248935,high,baseline,0,1,1,1,1.0
00248935,high,robust,0,1,1,1,1.0
00248935,high,baseline,1,0,1,1,1.0
00248935,high,robust,1,0,1,1,1.0
00248935,high,baseline,1,1,1,1,1.0
00248935,high,robust,1,1,1,1,1.0
00248935,high,baseline,2,0,1,1,1.0
00248935,high,robust,2,0,1,1,1.0
00248935,high,baseline,2,1,1,1,1.0
00248935,high,robust,2,1,1,1,1.0
00248935,high,baseline,3,0,1,1,1.0
00248935,high,robust,3,0,1,1,1.0
00248935,high,baseline,3,1,1,1,1.0
00248935,high,robust,3,1,1,1,1.0
00248935,high,baseline,4,0,1,1,1.0
00248935,high,robust,4,0,0,2,0.5
00248935,high,baseline,4,1,1,1,1.0
00248935,high,robust,4,1,1,1,1.0
00140306,high,baseline,0,0,1,1,1.0
00140306,high,robust,0,0,1,1,1.0
00140306,high,baseline,0,1,1,1,1.0
00140306,high,robust,0,1,1,1,1.0
00140306,high,baseline,1,0,1,1,1.0
00140306,high,robust,1,0,1,1,1.0
00140306,high,baseline,1,1,1,1,1.0
00140306,high,robust,1,1,1,1,1.0
00140306,high,baseline,2,0,1,1,1.0
00140306,high,robust,2,0,1,1,1.0
00140306,high,baseline,2,1,1,1,1.0
00140306,high,robust,2,1,1,1,1.0
00140306,high,baseline,3,0,1,1,1.0
00140306,high,robust,3,0,0,5,0.2
00140306,high,baseline,3,1,1,1,1.0
00140306,high,robust,3,1,1,1,1.0
00140306,high,baseline,4,0,0,6,0.166667
00140306,high,robust,4,0,1,1,1.0
00140306,high,baseline,4,1,1,1,1.0
00140306,high,robust,4,1,1,1,1.0
00302822,high,baseline,0,0,1,1,1.0
00302822,high,robust,0,0,1,1,1.0
00302822,high,baseline,0,1,1,1,1.0
00302822,high,robust,0,1,1,1,1.0
00302822,high,baseline,1,0,1,1,1.0
00302822,high,robust,1,0,1,1,1.0
00302822,high,baseline,1,1,1,1,1.0
00302822,high,robust,1,1,1,1,1.0
00302822,high,baseline,2,0,1,1,1.0
00302822,high,robust,2,0,1,1,1.0
00302822,high,baseline,2,1,0,2,0.5
00302822,high,robust,2,1,0,5,0.2
00302822,high,baseline,3,0,1,1,1.0
00302822,high,robust,3,0,1,1,1.0
00302822,high,baseline,3,1,1,1,1.0
00302822,high,robust,3,1,1,1,1.0
00302822,high,baseline,4,0,1,1,1.0
00302822,high,robust,4,0,0,3,0.333333
00302822,high,baseline,4,1,1,1,1.0
00302822,high,robust,4,1,1,1,1.0
00126360,high,baseline,0,0,1,1,1.0
00126360,high,robust,0,0,1,1,1.0
00126360,high,baseline,0,1,1,1,1.0
00126360,high,robust,0,1,1,1,1.0
00126360,high,baseline,1,0,1,1,1.0
00126360,high,robust,1,0,1,1,1.0
00126360,high,baseline,1,1,1,1,1.0
00126360,high,robust,1,1,1,1,1.0
00126360,high,baseline,2,0,1,1,1.0
00126360,high,robust,2,0,1,1,1.0
00126360,high,baseline,2,1,1,1,1.0
00126360,high,robust,2,1,1,1,1.0
00126360,high,baseline,3,0,1,1,1.0
00126360,high,robust,3,0,0,2,0.5
00126360,high,baseline,3,1,0,2,0.5
00126360,high,robust,3,1,0,16,0.0625
00126360,high,baseline,4,0,0,2,0.5
00126360,high,robust,4,0,0,23,0.043478
00126360,high,baseline,4,1,0,6,0.166667
00126360,high,robust,4,1,0,46,0.021739
00043582,high,baseline,0,0,1,1,1.0
00043582,high,robust,0,0,1,1,1.0
00043582,high,baseline,0,1,1,1,1.0
00043582,high,robust,0,1,1,1,1.0
00043582,high,baseline,1,0,1,1,1.0
00043582,high,robust,1,0,1,1,1.0
00043582,high,baseline,1,1,1,1,1.0
00043582,high,robust,1,1,1,1,1.0
00043582,high,baseline,2,0,1,1,1.0
00043582,high,robust,2,0,1,1,1.0
00043582,high,baseline,2,1,1,1,1.0
00043582,high,robust,2,1,1,1,1.0
00043582,high,baseline,3,0,0,3,0.333333
00043582,high,robust,3,0,0,26,0.038462
00043582,high,baseline,3,1,1,1,1.0
00043582,high,robust,3,1,1,1,1.0
00043582,high,baseline,4,0,1,1,1.0
00043582,high,robust,4,0,1,1,1.0
00043582,high,baseline,4,1,0,6,0.166667
00043582,high,robust,4,1,0,49,0.020408
00247807,high,baseline,0,0,1,1,1.0
00247807,high,robust,0,0,1,1,1.0
00247807,high,baseline,0,1,1,1,1.0
00247807,high,robust,0,1,1,1,1.0
00247807,high,baseline,1,0,1,1,1.0
00247807,high,robust,1,0,1,1,1.0
00247807,high,baseline,1,1,1,1,1.0
00247807,high,robust,1,1,1,1,1.0
00247807,high,baseline,2,0,1,1,1.0
00247807,high,robust,2,0,1,1,1.0
00247807,high,baseline,2,1,0,2,0.5
00247807,high,robust,2,1,1,1,1.0
00247807,high,baseline,3,0,0,3,0.333333
00247807,high,robust,3,0,1,1,1.0
00247807,high,baseline,3,1,0,5,0.2
00247807,high,robust,3,1,0,5,0.2
00247807,high,baseline,4,0,0,3,0.333333
00247807,high,robust,4,0,0,3,0.333333
00247807,high,baseline,4,1,0,4,0.25
00247807,high,robust,4,1,0,4,0.25
00305446,high,baseline,0,0,1,1,1.0
00305446,high,robust,0,0,1,1,1.0
00305446,high,baseline,0,1,1,1,1.0
00305446,high,robust,0,1,1,1,1.0
00305446,high,baseline,1,0,1,1,1.0
00305446,high,robust,1,0,1,1,1.0
00305446,high,baseline,1,1,1,1,1.0
00305446,high,robust,1,1,1,1,1.0
00305446,high,baseline,2,0,1,1,1.0
00305446,high,robust,2,0,1,1,1.0
00305446,high,baseline,2,1,1,1,1.0
00305446,high,robust,2,1,1,1,1.0
00305446,high,baseline,3,0,1,1,1.0
00305446,high,robust,3,0,1,1,1.0
00305446,high,baseline,3,1,1,1,1.0
00305446,high,robust,3,1,1,1,1.0
00305446,high,baseline,4,0,0,2,0.5
00305446,high,robust,4,0,1,1,1.0
00305446,high,baseline,4,1,1,1,1.0
00305446,high,robust,4,1,1,1,1.0
00190860,high,baseline,0,0,1,1,1.0
00190860,high,robust,0,0,1,1,1.0
00190860,high,baseline,0,1,1,1,1.0
00190860,high,robust,0,1,1,1,1.0
00190860,high,baseline,1,0,1,1,1.0
00190860,high,robust,1,0,1,1,1.0
00190860,high,baseline,1,1,1,1,1.0
00190860,high,robust,1,1,1,1,1.0
00190860,high,baseline,2,0,1,1,1.0
00190860,high,robust,2,0,1,1,1.0
00190860,high,baseline,2,1,1,1,1.0
00190860,high,robust,2,1,1,1,1.0
00190860,high,baseline,3,0,1,1,1.0
00190860,high,robust,3,0,1,1,1.0
00190860,high,baseline,3,1,1,1,1.0
00190860,high,robust,3,1,1,1,1.0
00190860,high,baseline,4,0,1,1,1.0
00190860,high,robust,4,0,0,16,0.0625
00190860,high,baseline,4,1,1,1,1.0
00190860,high,robust,4,1,1,1,1.0
00284021,high,baseline,0,0,1,1,1.0
00284021,high,robust,0,0,0,2,0.5
00284021,high,baseline,0,1,1,1,1.0
00284021,high,robust,0,1,0,2,0.5
00284021,high,baseline,1,0,1,1,1.0
00284021,high,robust,1,0,0,2,0.5
00284021,high,baseline,1,1,1,1,1.0
00284021,high,robust,1,1,0,2,0.5
00284021,high,baseline,2,0,1,1,1.0
00284021,high,robust,2,0,0,8,0.125
00284021,high,baseline,2,1,1,1,1.0
00284021,high,robust,2,1,0,2,0.5
00284021,high,baseline,3,0,1,1,1.0
00284021,high,robust,3,0,0,2,0.5
00284021,high,baseline,3,1,0,2,0.5
00284021,high,robust,3,1,1,1,1.0
00284021,high,baseline,4,0,0,3,0.333333
00284021,high,robust,4,0,0,17,0.058824
00284021,high,baseline,4,1,0,10,0.1
00284021,high,robust,4,1,0,215,0.004651
00200319,high,baseline,0,0,1,1,1.0
00200319,high,robust,0,0,1,1,1.0
00200319,high,baseline,0,1,1,1,1.0
00200319,high,robust,0,1,1,1,1.0
00200319,high,baseline,1,0,1,1,1.0
00200319,high,robust,1,0,1,1,1.0
00200319,high,baseline,1,1,1,1,1.0
00200319,high,robust,1,1,1,1,1.0
00200319,high,baseline,2,0,0,2,0.5
00200319,high,robust,2,0,1,1,1.0
00200319,high,baseline,2,1,0,2,0.5
00200319,high,robust,2,1,1,1,1.0
00200319,high,baseline,3,0,0,2,0.5
00200319,high,robust,3,0,1,1,1.0
00200319,high,baseline,3,1,1,1,1.0
00200319,high,robust,3,1,0,2,0.5
00200319,high,baseline,4,0,0,2,0.5
00200319,high,robust,4,0,0,2,0.5
00200319,high,baseline,4,1,0,2,0.5
00200319,high,robust,4,1,0,2,0.5
00020976,high,baseline,0,0,1,1,1.0
00020976,high,robust,0,0,1,1,1.0
00020976,high,baseline,0,1,1,1,1.0
00020976,high,robust,0,1,1,1,1.0
00020976,high,baseline,1,0,1,1,1.0
00020976,high,robust,1,0,1,1,1.0
00020976,high,baseline,1,1,1,1,1.0
00020976,high,robust,1,1,1,1,1.0
00020976,high,baseline,2,0,1,1,1.0
00020976,high,robust,2,0,1,1,1.0
00020976,high,baseline,2,1,1,1,1.0
00020976,high,robust,2,1,1,1,1.0
00020976,high,baseline,3,0,1,1,1.0
00020976,high,robust,3,0,1,1,1.0
00020976,high,baseline,3,1,1,1,1.0
00020976,high,robust,3,1,1,1,1.0
00020976,high,baseline,4,0,0,7,0.142857
00020976,high,robust,4,0,1,1,1.0
00020976,high,baseline,4,1,1,1,1.0
00020976,high,robust,4,1,1,1,1.0
00244709,high,baseline,0,0,1,1,1.0
00244709,high,robust,0,0,1,1,1.0
00244709,high,baseline,0,1,1,1,1.0
00244709,high,robust,0,1,1,1,1.0
00244709,high,baseline,1,0,1,1,1.0
00244709,high,robust,1,0,1,1,1.0
00244709,high,baseline,1,1,1,1,1.0
00244709,high,robust,1,1,1,1,1.0
00244709,high,baseline,2,0,1,1,1.0
00244709,high,robust,2,0,1,1,1.0
00244709,high,baseline,2,1,1,1,1.0
00244709,high,robust,2,1,0,4,0.25
00244709,high,baseline,3,0,1,1,1.0
00244709,high,robust,3,0,1,1,1.0
00244709,high,baseline,3,1,1,1,1.0
00244709,high,robust,3,1,1,1,1.0
00244709,high,baseline,4,0,1,1,1.0
00244709,high,robust,4,0,0,17,0.058824
00244709,high,baseline,4,1,0,2,0.5
00244709,high,robust,4,1,0,39,0.025641
00054641,high,baseline,0,0,1,1,1.0
00054641,high,robust,0,0,1,1,1.0
00054641,high,baseline,0,1,1,1,1.0
00054641,high,robust,0,1,1,1,1.0
00054641,high,baseline,1,0,1,1,1.0
00054641,high,robust,1,0,1,1,1.0
00054641,high,baseline,1,1,1,1,1.0
00054641,high,robust,1,1,1,1,1.0
00054641,high,baseline,2,0,1,1,1.0
00054641,high,robust,2,0,1,1,1.0
00054641,high,baseline,2,1,1,1,1.0
00054641,high,robust,2,1,0,2,0.5
00054641,high,baseline,3,0,0,33,0.030303
00054641,high,robust,3,0,0,4,0.25
00054641,high,baseline,3,1,1,1,1.0
00054641,high,robust,3,1,0,4,0.25
00054641,high,baseline,4,0,1,1,1.0
00054641,high,robust,4,0,0,4,0.25
00054641,high,baseline,4,1,1,1,1.0
00054641,high,robust,4,1,0,2,0.5
00021391,high,baseline,0,0,1,1,1.0
00021391,high,robust,0,0,1,1,1.0
00021391,high,baseline,0,1,1,1,1.0
00021391,high,robust,0,1,1,1,1.0
00021391,high,baseline,1,0,1,1,1.0
00021391,high,robust,1,0,1,1,1.0
00021391,high,baseline,1,1,1,1,1.0
00021391,high,robust,1,1,1,1,1.0
00021391,high,baseline,2,0,1,1,1.0
00021391,high,robust,2,0,1,1,1.0
00021391,high,baseline,2,1,1,1,1.0
00021391,high,robust,2,1,1,1,1.0
00021391,high,baseline,3,0,1,1,1.0
00021391,high,robust,3,0,1,1,1.0
00021391,high,baseline,3,1,1,1,1.0
00021391,high,robust,3,1,1,1,1.0
00021391,high,baseline,4,0,1,1,1.0
00021391,high,robust,4,0,1,1,1.0
00021391,high,baseline,4,1,0,2,0.5
00021391,high,robust,4,1,1,1,1.0
00245874,high,baseline,0,0,1,1,1.0
00245874,high,robust,0,0,1,1,1.0
00245874,high,baseline,0,1,1,1,1.0
00245874,high,robust,0,1,1,1,1.0
00245874,high,baseline,1,0,1,1,1.0
00245874,high,robust,1,0,1,1,1.0
00245874,high,baseline,1,1,1,1,1.0
00245874,high,robust,1,1,1,1,1.0
00245874,high,baseline,2,0,1,1,1.0
00245874,high,robust,2,0,1,1,1.0
00245874,high,baseline,2,1,1,1,1.0
00245874,high,robust,2,1,1,1,1.0
00245874,high,baseline,3,0,1,1,1.0
00245874,high,robust,3,0,1,1,1.0
00245874,high,baseline,3,1,1,1,1.0
00245874,high,robust,3,1,1,1,1.0
00245874,high,baseline,4,0,1,1,1.0
00245874,high,robust,4,0,1,1,1.0
00245874,high,baseline,4,1,1,1,1.0
00245874,high,robust,4,1,1,1,1.0
00245869,high,baseline,0,0,1,1,1.0
00245869,high,robust,0,0,1,1,1.0
00245869,high,baseline,0,1,1,1,1.0
00245869,high,robust,0,1,1,1,1.0
00245869,high,baseline,1,0,1,1,1.0
00245869,high,robust,1,0,1,1,1.0
00245869,high,baseline,1,1,1,1,1.0
00245869,high,robust,1,1,1,1,1.0
00245869,high,baseline,2,0,1,1,1.0
00245869,high,robust,2,0,1,1,1.0
00245869,high,baseline,2,1,1,1,1.0
00245869,high,robust,2,1,1,1,1.0
00245869,high,baseline,3,0,0,9,0.111111
00245869,high,robust,3,0,1,1,1.0
00245869,high,baseline,3,1,1,1,1.0
00245869,high,robust,3,1,1,1,1.0
00245869,high,baseline,4,0,1,1,1.0
00245869,high,robust,4,0,0,5,0.2
00245869,high,baseline,4,1,1,1,1.0
00245869,high,robust,4,1,1,1,1.0
00302028,high,baseline,0,0,1,1,1.0
00302028,high,robust,0,0,1,1,1.0
00302028,high,baseline,0,1,1,1,1.0
00302028,high,robust,0,1,1,1,1.0
00302028,high,baseline,1,0,1,1,1.0
00302028,high,robust,1,0,1,1,1.0
00302028,high,baseline,1,1,1,1,1.0
00302028,high,robust,1,1,1,1,1.0
00302028,high,baseline,2,0,1,1,1.0
00302028,high,robust,2,0,1,1,1.0
00302028,high,baseline,2,1,1,1,1.0
00302028,high,robust,2,1,1,1,1.0
00302028,high,baseline,3,0,0,3,0.333333
00302028,high,robust,3,0,0,4,0.25
00302028,high,baseline,3,1,1,1,1.0
00302028,high,robust,3,1,1,1,1.0
00302028,high,baseline,4,0,1,1,1.0
00302028,high,robust,4,0,1,1,1.0
00302028,high,baseline,4,1,0,98,0.010204
00302028,high,robust,4,1,1,1,1.0
00122870,high,baseline,0,0,1,1,1.0
00122870,high,robust,0,0,1,1,1.0
00122870,high,baseline,0,1,1,1,1.0
00122870,high,robust,0,1,1,1,1.0
00122870,high,baseline,1,0,1,1,1.0
00122870,high,robust,1,0,1,1,1.0
00122870,high,baseline,1,1,1,1,1.0
00122870,high,robust,1,1,1,1,1.0
00122870,high,baseline,2,0,1,1,1.0
00122870,high,robust,2,0,1,1,1.0
00122870,high,baseline,2,1,1,1,1.0
00122870,high,robust,2,1,1,1,1.0
00122870,high,baseline,3,0,1,1,1.0
00122870,high,robust,3,0,0,3,0.333333
00122870,high,baseline,3,1,0,13,0.076923
00122870,high,robust,3,1,0,10,0.1
00122870,high,baseline,4,0,1,1,1.0
00122870,high,robust,4,0,1,1,1.0
00122870,high,baseline,4,1,1,1,1.0
00122870,high,robust,4,1,0,2,0.5
00246439,high,baseline,0,0,1,1,1.0
00246439,high,robust,0,0,1,1,1.0
00246439,high,baseline,0,1,1,1,1.0
00246439,high,robust,0,1,1,1,1.0
00246439,high,baseline,1,0,1,1,1.0
00246439,high,robust,1,0,1,1,1.0
00246439,high,baseline,1,1,1,1,1.0
00246439,high,robust,1,1,1,1,1.0
00246439,high,baseline,2,0,1,1,1.0
00246439,high,robust,2,0,1,1,1.0
00246439,high,baseline,2,1,1,1,1.0
00246439,high,robust,2,1,1,1,1.0
00246439,high,baseline,3,0,1,1,1.0
00246439,high,robust,3,0,1,1,1.0
00246439,high,baseline,3,1,1,1,1.0
00246439,high,robust,3,1,1,1,1.0
00246439,high,baseline,4,0,0,2,0.5
00246439,high,robust,4,0,0,5,0.2
00246439,high,baseline,4,1,1,1,1.0
00246439,high,robust,4,1,1,1,1.0
00119836,high,baseline,0,0,1,1,1.0
00119836,high,robust,0,0,1,1,1.0
00119836,high,baseline,0,1,1,1,1.0
00119836,high,robust,0,1,1,1,1.0
00119836,high,baseline,1,0,1,1,1.0
00119836,high,robust,1,0,1,1,1.0
00119836,high,baseline,1,1,1,1,1.0
00119836,high,robust,1,1,1,1,1.0
00119836,high,baseline,2,0,1,1,1.0
00119836,high,robust,2,0,1,1,1.0
00119836,high,baseline,2,1,1,1,1.0
00119836,high,robust,2,1,1,1,1.0
00119836,high,baseline,3,0,0,2,0.5
00119836,high,robust,3,0,0,12,0.083333
00119836,high,baseline,3,1,1,1,1.0
00119836,high,robust,3,1,0,6,0.166667
00119836,high,baseline,4,0,1,1,1.0
00119836,high,robust,4,0,1,1,1.0
00119836,high,baseline,4,1,1,1,1.0
00119836,high,robust,4,1,1,1,1.0
00302890,high,baseline,0,0,1,1,1.0
00302890,high,robust,0,0,1,1,1.0
00302890,high,baseline,0,1,1,1,1.0
00302890,high,robust,0,1,1,1,1.0
00302890,high,baseline,1,0,1,1,1.0
00302890,high,robust,1,0,1,1,1.0
00302890,high,baseline,1,1,1,1,1.0
00302890,high,robust,1,1,1,1,1.0
00302890,high,baseline,2,0,1,1,1.0
00302890,high,robust,2,0,1,1,1.0
00302890,high,baseline,2,1,1,1,1.0
00302890,high,robust,2,1,1,1,1.0
00302890,high,baseline,3,0,1,1,1.0
00302890,high,robust,3,0,1,1,1.0
00302890,high,baseline,3,1,1,1,1.0
00302890,high,robust,3,1,1,1,1.0
00302890,high,baseline,4,0,1,1,1.0
00302890,high,robust,4,0,1,1,1.0
00302890,high,baseline,4,1,1,1,1.0
00302890,high,robust,4,1,1,1,1.0
00187625,high,baseline,0,0,1,1,1.0
00187625,high,robust,0,0,1,1,1.0
00187625,high,baseline,0,1,1,1,1.0
00187625,high,robust,0,1,1,1,1.0
00187625,high,baseline,1,0,1,1,1.0
00187625,high,robust,1,0,1,1,1.0
00187625,high,baseline,1,1,1,1,1.0
00187625,high,robust,1,1,1,1,1.0
00187625,high,baseline,2,0,1,1,1.0
00187625,high,robust,2,0,1,1,1.0
00187625,high,baseline,2,1,0,4,0.25
00187625,high,robust,2,1,0,4,0.25
00187625,high,baseline,3,0,1,1,1.0
00187625,high,robust,3,0,0,2,0.5
00187625,high,baseline,3,1,0,3,0.333333
00187625,high,robust,3,1,0,6,0.166667
00187625,high,baseline,4,0,1,1,1.0
00187625,high,robust,4,0,0,2,0.5
00187625,high,baseline,4,1,1,1,1.0
00187625,high,robust,4,1,0,2,0.5
00003587,high,baseline,0,0,1,1,1.0
00003587,high,robust,0,0,1,1,1.0
00003587,high,baseline,0,1,1,1,1.0
00003587,high,robust,0,1,1,1,1.0
00003587,high,baseline,1,0,1,1,1.0
00003587,high,robust,1,0,1,1,1.0
00003587,high,baseline,1,1,1,1,1.0
00003587,high,robust,1,1,1,1,1.0
00003587,high,baseline,2,0,1,1,1.0
00003587,high,robust,2,0,1,1,1.0
00003587,high,baseline,2,1,1,1,1.0
00003587,high,robust,2,1,1,1,1.0
00003587,high,baseline,3,0,1,1,1.0
00003587,high,robust,3,0,0,2,0.5
00003587,high,baseline,3,1,1,1,1.0
00003587,high,robust,3,1,1,1,1.0
00003587,high,baseline,4,0,0,8,0.125
00003587,high,robust,4,0,1,1,1.0
00003587,high,baseline,4,1,1,1,1.0
00003587,high,robust,4,1,1,1,1.0
00166637,high,baseline,0,0,1,1,1.0
00166637,high,robust,0,0,1,1,1.0
00166637,high,baseline,0,1,1,1,1.0
00166637,high,robust,0,1,1,1,1.0
00166637,high,baseline,1,0,1,1,1.0
00166637,high,robust,1,0,1,1,1.0
00166637,high,baseline,1,1,1,1,1.0
00166637,high,robust,1,1,1,1,1.0
00166637,high,baseline,2,0,1,1,1.0
00166637,high,robust,2,0,1,1,1.0
00166637,high,baseline,2,1,1,1,1.0
00166637,high,robust,2,1,1,1,1.0
00166637,high,baseline,3,0,1,1,1.0
00166637,high,robust,3,0,1,1,1.0
00166637,high,baseline,3,1,0,12,0.083333
00166637,high,robust,3,1,1,1,1.0
00166637,high,baseline,4,0,0,30,0.033333
00166637,high,robust,4,0,1,1,1.0
00166637,high,baseline,4,1,1,1,1.0
00166637,high,robust,4,1,1,1,1.0
00054419,high,baseline,0,0,1,1,1.0
00054419,high,robust,0,0,1,1,1.0
00054419,high,baseline,0,1,1,1,1.0
00054419,high,robust,0,1,1,1,1.0
00054419,high,baseline,1,0,1,1,1.0
00054419,high,robust,1,0,0,3,0.333333
00054419,high,baseline,1,1,1,1,1.0
00054419,high,robust,1,1,0,2,0.5
00054419,high,baseline,2,0,1,1,1.0
00054419,high,robust,2,0,0,4,0.25
00054419,high,baseline,2,1,1,1,1.0
00054419,high,robust,2,1,0,4,0.25
00054419,high,baseline,3,0,0,4,0.25
00054419,high,robust,3,0,0,4,0.25
00054419,high,baseline,3,1,0,4,0.25
00054419,high,robust,3,1,0,4,0.25
00054419,high,baseline,4,0,1,1,1.0
00054419,high,robust,4,0,0,4,0.25
00054419,high,baseline,4,1,0,3,0.333333
00054419,high,robust,4,1,0,4,0.25
00288374,high,baseline,0,0,1,1,1.0
00288374,high,robust,0,0,1,1,1.0
00288374,high,baseline,0,1,1,1,1.0
00288374,high,robust,0,1,1,1,1.0
00288374,high,baseline,1,0,1,1,1.0
00288374,high,robust,1,0,1,1,1.0
00288374,high,baseline,1,1,1,1,1.0
00288374,high,robust,1,1,1,1,1.0
00288374,high,baseline,2,0,1,1,1.0
00288374,high,robust,2,0,1,1,1.0
00288374,high,baseline,2,1,1,1,1.0
00288374,high,robust,2,1,1,1,1.0
00288374,high,baseline,3,0,1,1,1.0
00288374,high,robust,3,0,1,1,1.0
00288374,high,baseline,3,1,1,1,1.0
00288374,high,robust,3,1,1,1,1.0
00288374,high,baseline,4,0,0,27,0.037037
00288374,high,robust,4,0,0,20,0.05
00288374,high,baseline,4,1,1,1,1.0
00288374,high,robust,4,1,1,1,1.0
00104173,high,baseline,0,0,1,1,1.0
00104173,high,robust,0,0,1,1,1.0
00104173,high,baseline,0,1,1,1,1.0
00104173,high,robust,0,1,1,1,1.0
00104173,high,baseline,1,0,1,1,1.0
00104173,high,robust,1,0,1,1,1.0
00104173,high,baseline,1,1,1,1,1.0
00104173,high,robust,1,1,1,1,1.0
00104173,high,baseline,2,0,1,1,1.0
