sample_id,action_json_file,action_json_path,image_count_in_cad,example_image_paths,example_view_indices,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,complexity_score,complexity_label
00246092,00246092.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00246092.json,5,images/0024/00246092_0.png | images/0024/00246092_2.png | images/0024/00246092_1.png | images/0024/00246092_3.png | images/0024/00246092_4.png,"0,1,2,3,4",32,16,4,7962.0,2,0.058573,low
00303205,00303205.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00303205.json,1,images/0030/00303205_1.png,1,32,16,4,7959.0,2,0.058569,low
00282187,00282187.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282187.json,5,images/0028/00282187_1.png | images/0028/00282187_4.png | images/0028/00282187_0.png | images/0028/00282187_3.png | images/0028/00282187_2.png,"0,1,2,3,4",32,16,4,7938.0,2,0.058546,low
00282142,00282142.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282142.json,5,images/0028/00282142_0.png | images/0028/00282142_1.png | images/0028/00282142_4.png | images/0028/00282142_2.png | images/0028/00282142_3.png,"0,1,2,3,4",32,16,4,7892.0,2,0.058496,low
00284252,00284252.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284252.json,5,images/0028/00284252_0.png | images/0028/00284252_4.png | images/0028/00284252_3.png | images/0028/00284252_1.png | images/0028/00284252_2.png,"0,1,2,3,4",32,16,4,7884.0,2,0.058487,low
00101423,00101423.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101423.json,5,images/0010/00101423_2.png | images/0010/00101423_4.png | images/0010/00101423_1.png | images/0010/00101423_3.png | images/0010/00101423_0.png,"0,1,2,3,4",32,16,4,7823.0,2,0.05842,low
00282242,00282242.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282242.json,5,images/0028/00282242_3.png | images/0028/00282242_0.png | images/0028/00282242_2.png | images/0028/00282242_1.png | images/0028/00282242_4.png,"0,1,2,3,4",32,16,4,7808.0,2,0.058403,low
00110885,00110885.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00110885.json,5,images/0011/00110885_4.png | images/0011/00110885_3.png | images/0011/00110885_2.png | images/0011/00110885_0.png | images/0011/00110885_1.png,"0,1,2,3,4",32,16,4,7805.0,2,0.0584,low
00101450,00101450.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101450.json,5,images/0010/00101450_1.png | images/0010/00101450_3.png | images/0010/00101450_0.png | images/0010/00101450_2.png | images/0010/00101450_4.png,"0,1,2,3,4",32,16,4,7763.0,2,0.058354,low
00102033,00102033.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102033.json,5,images/0010/00102033_3.png | images/0010/00102033_0.png | images/0010/00102033_2.png | images/0010/00102033_1.png | images/0010/00102033_4.png,"0,1,2,3,4",32,16,4,7722.0,2,0.058308,low
00284186,00284186.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284186.json,5,images/0028/00284186_0.png | images/0028/00284186_4.png | images/0028/00284186_1.png | images/0028/00284186_2.png | images/0028/00284186_3.png,"0,1,2,3,4",32,16,4,7717.0,2,0.058303,low
00152117,00152117.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00152117.json,5,images/0015/00152117_2.png | images/0015/00152117_4.png | images/0015/00152117_3.png | images/0015/00152117_0.png | images/0015/00152117_1.png,"0,1,2,3,4",28,14,4,8272.0,3,0.0583,low
00215729,00215729.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00215729.json,5,images/0021/00215729_3.png | images/0021/00215729_0.png | images/0021/00215729_1.png | images/0021/00215729_4.png | images/0021/00215729_2.png,"0,1,2,3,4",32,16,4,7711.0,2,0.058296,low
00308263,00308263.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00308263.json,2,images/0030/00308263_0.png | images/0030/00308263_2.png,"0,2",32,16,4,7711.0,2,0.058296,low
00079512,00079512.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00079512.json,5,images/0007/00079512_4.png | images/0007/00079512_2.png | images/0007/00079512_3.png | images/0007/00079512_1.png | images/0007/00079512_0.png,"0,1,2,3,4",32,16,4,7709.0,2,0.058294,low
00268219,00268219.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00268219.json,5,images/0026/00268219_0.png | images/0026/00268219_2.png | images/0026/00268219_4.png | images/0026/00268219_3.png | images/0026/00268219_1.png,"0,1,2,3,4",28,14,4,8258.0,3,0.058284,low
00303731,00303731.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00303731.json,2,images/0030/00303731_0.png | images/0030/00303731_2.png,"0,2",32,16,4,7682.0,2,0.058264,low
00102017,00102017.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102017.json,5,images/0010/00102017_0.png | images/0010/00102017_4.png | images/0010/00102017_1.png | images/0010/00102017_2.png | images/0010/00102017_3.png,"0,1,2,3,4",32,16,4,7655.0,2,0.058234,low
00282171,00282171.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282171.json,5,images/0028/00282171_3.png | images/0028/00282171_0.png | images/0028/00282171_2.png | images/0028/00282171_1.png | images/0028/00282171_4.png,"0,1,2,3,4",32,16,4,7654.0,2,0.058233,low
00152112,00152112.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00152112.json,5,images/0015/00152112_2.png | images/0015/00152112_0.png | images/0015/00152112_3.png | images/0015/00152112_1.png | images/0015/00152112_4.png,"0,1,2,3,4",32,16,4,7650.0,2,0.058229,low
00189253,00189253.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00189253.json,5,images/0018/00189253_1.png | images/0018/00189253_2.png | images/0018/00189253_0.png | images/0018/00189253_3.png | images/0018/00189253_4.png,"0,1,2,3,4",32,16,4,7613.0,2,0.058188,low
00101540,00101540.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101540.json,5,images/0010/00101540_0.png | images/0010/00101540_3.png | images/0010/00101540_4.png | images/0010/00101540_1.png | images/0010/00101540_2.png,"0,1,2,3,4",32,16,4,7576.0,2,0.058147,low
00102027,00102027.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102027.json,5,images/0010/00102027_1.png | images/0010/00102027_3.png | images/0010/00102027_4.png | images/0010/00102027_0.png | images/0010/00102027_2.png,"0,1,2,3,4",32,16,4,7570.0,2,0.058141,low
00102095,00102095.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102095.json,5,images/0010/00102095_1.png | images/0010/00102095_4.png | images/0010/00102095_0.png | images/0010/00102095_2.png | images/0010/00102095_3.png,"0,1,2,3,4",32,16,4,7549.0,2,0.058118,low
00123348,00123348.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00123348.json,5,images/0012/00123348_2.png | images/0012/00123348_0.png | images/0012/00123348_4.png | images/0012/00123348_1.png | images/0012/00123348_3.png,"0,1,2,3,4",28,14,4,8107.0,3,0.058118,low
00282123,00282123.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282123.json,5,images/0028/00282123_0.png | images/0028/00282123_2.png | images/0028/00282123_1.png | images/0028/00282123_3.png | images/0028/00282123_4.png,"0,1,2,3,4",32,16,4,7532.0,2,0.058099,low
00203177,00203177.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00203177.json,5,images/0020/00203177_3.png | images/0020/00203177_0.png | images/0020/00203177_4.png | images/0020/00203177_1.png | images/0020/00203177_2.png,"0,1,2,3,4",32,16,4,7518.0,2,0.058084,low
00101906,00101906.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101906.json,5,images/0010/00101906_3.png | images/0010/00101906_0.png | images/0010/00101906_1.png | images/0010/00101906_2.png | images/0010/00101906_4.png,"0,1,2,3,4",32,16,4,7505.0,2,0.058069,low
00205894,00205894.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00205894.json,5,images/0020/00205894_2.png | images/0020/00205894_0.png | images/0020/00205894_4.png | images/0020/00205894_1.png | images/0020/00205894_3.png,"0,1,2,3,4",32,16,4,7501.0,2,0.058065,low
00263305,00263305.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00263305.json,5,images/0026/00263305_0.png | images/0026/00263305_3.png | images/0026/00263305_1.png | images/0026/00263305_2.png | images/0026/00263305_4.png,"0,1,2,3,4",32,16,4,7482.0,2,0.058044,low
00217529,00217529.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00217529.json,5,images/0021/00217529_0.png | images/0021/00217529_4.png | images/0021/00217529_1.png | images/0021/00217529_3.png | images/0021/00217529_2.png,"0,1,2,3,4",32,16,4,7475.0,2,0.058036,low
00280452,00280452.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00280452.json,5,images/0028/00280452_3.png | images/0028/00280452_2.png | images/0028/00280452_0.png | images/0028/00280452_1.png | images/0028/00280452_4.png,"0,1,2,3,4",32,16,4,7469.0,2,0.05803,low
00242361,00242361.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00242361.json,5,images/0024/00242361_1.png | images/0024/00242361_0.png | images/0024/00242361_3.png | images/0024/00242361_4.png | images/0024/00242361_2.png,"0,1,2,3,4",32,16,4,7420.0,2,0.057976,low
00259555,00259555.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00259555.json,5,images/0025/00259555_2.png | images/0025/00259555_0.png | images/0025/00259555_3.png | images/0025/00259555_1.png | images/0025/00259555_4.png,"0,1,2,3,4",28,14,4,7955.0,3,0.05795,low
00052174,00052174.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00052174.json,5,images/0005/00052174_2.png | images/0005/00052174_4.png | images/0005/00052174_0.png | images/0005/00052174_1.png | images/0005/00052174_3.png,"0,1,2,3,4",28,14,4,7953.0,3,0.057948,low
00046326,00046326.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00046326.json,5,images/0004/00046326_0.png | images/0004/00046326_1.png | images/0004/00046326_2.png | images/0004/00046326_3.png | images/0004/00046326_4.png,"0,1,2,3,4",32,16,4,7392.0,2,0.057945,low
00270673,00270673.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00270673.json,5,images/0027/00270673_4.png | images/0027/00270673_2.png | images/0027/00270673_1.png | images/0027/00270673_0.png | images/0027/00270673_3.png,"0,1,2,3,4",28,14,4,7938.0,3,0.057932,low
00154485,00154485.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00154485.json,5,images/0015/00154485_0.png | images/0015/00154485_2.png | images/0015/00154485_3.png | images/0015/00154485_4.png | images/0015/00154485_1.png,"0,1,2,3,4",28,14,4,7907.0,3,0.057897,low
00280547,00280547.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00280547.json,5,images/0028/00280547_4.png | images/0028/00280547_0.png | images/0028/00280547_3.png | images/0028/00280547_2.png | images/0028/00280547_1.png,"0,1,2,3,4",32,16,4,7336.0,2,0.057883,low
00012506,00012506.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00012506.json,5,images/0001/00012506_0.png | images/0001/00012506_1.png | images/0001/00012506_2.png | images/0001/00012506_3.png | images/0001/00012506_4.png,"0,1,2,3,4",28,14,4,7855.0,3,0.05784,low
00256587,00256587.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00256587.json,5,images/0025/00256587_1.png | images/0025/00256587_2.png | images/0025/00256587_4.png | images/0025/00256587_3.png | images/0025/00256587_0.png,"0,1,2,3,4",32,16,4,7294.0,2,0.057837,low
00088058,00088058.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00088058.json,5,images/0008/00088058_0.png | images/0008/00088058_2.png | images/0008/00088058_3.png | images/0008/00088058_1.png | images/0008/00088058_4.png,"0,1,2,3,4",32,16,4,7289.0,2,0.057831,low
00101514,00101514.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101514.json,5,images/0010/00101514_3.png | images/0010/00101514_1.png | images/0010/00101514_4.png | images/0010/00101514_0.png | images/0010/00101514_2.png,"0,1,2,3,4",32,16,4,7282.0,2,0.057823,low
00275665,00275665.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00275665.json,5,images/0027/00275665_1.png | images/0027/00275665_2.png | images/0027/00275665_3.png | images/0027/00275665_4.png | images/0027/00275665_0.png,"0,1,2,3,4",32,16,4,7277.0,2,0.057818,low
00119300,00119300.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00119300.json,5,images/0011/00119300_2.png | images/0011/00119300_4.png | images/0011/00119300_3.png | images/0011/00119300_0.png | images/0011/00119300_1.png,"0,1,2,3,4",32,16,4,7260.0,2,0.057799,low
00285675,00285675.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00285675.json,5,images/0028/00285675_2.png | images/0028/00285675_0.png | images/0028/00285675_4.png | images/0028/00285675_1.png | images/0028/00285675_3.png,"0,1,2,3,4",32,16,4,7257.0,2,0.057796,low
00112232,00112232.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00112232.json,5,images/0011/00112232_2.png | images/0011/00112232_0.png | images/0011/00112232_3.png | images/0011/00112232_4.png | images/0011/00112232_1.png,"0,1,2,3,4",28,14,4,7807.0,3,0.057787,low
00102577,00102577.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00102577.json,5,images/0010/00102577_0.png | images/0010/00102577_1.png | images/0010/00102577_4.png | images/0010/00102577_3.png | images/0010/00102577_2.png,"0,1,2,3,4",32,16,4,7214.0,2,0.057749,low
00073416,00073416.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00073416.json,5,images/0007/00073416_4.png | images/0007/00073416_2.png | images/0007/00073416_3.png | images/0007/00073416_0.png | images/0007/00073416_1.png,"0,1,2,3,4",28,14,4,7771.0,3,0.057748,low
00107527,00107527.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00107527.json,5,images/0010/00107527_2.png | images/0010/00107527_4.png | images/0010/00107527_0.png | images/0010/00107527_1.png | images/0010/00107527_3.png,"0,1,2,3,4",32,16,4,7204.0,2,0.057738,low
00105257,00105257.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00105257.json,5,images/0010/00105257_2.png | images/0010/00105257_4.png | images/0010/00105257_3.png | images/0010/00105257_1.png | images/0010/00105257_0.png,"0,1,2,3,4",32,16,4,7167.0,2,0.057697,low
00027155,00027155.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00027155.json,4,images/0002/00027155_4.png | images/0002/00027155_3.png | images/0002/00027155_0.png | images/0002/00027155_2.png,"0,2,3,4",28,14,4,7703.0,3,0.057673,low
00081033,00081033.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00081033.json,5,images/0008/00081033_0.png | images/0008/00081033_1.png | images/0008/00081033_2.png | images/0008/00081033_3.png | images/0008/00081033_4.png,"0,1,2,3,4",32,16,4,7103.0,2,0.057626,low
00095755,00095755.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00095755.json,5,images/0009/00095755_1.png | images/0009/00095755_0.png | images/0009/00095755_3.png | images/0009/00095755_4.png | images/0009/00095755_2.png,"0,1,2,3,4",32,16,4,7040.0,2,0.057557,low
00101510,00101510.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101510.json,5,images/0010/00101510_0.png | images/0010/00101510_3.png | images/0010/00101510_4.png | images/0010/00101510_1.png | images/0010/00101510_2.png,"0,1,2,3,4",32,16,4,7020.0,2,0.057535,low
00199984,00199984.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00199984.json,5,images/0019/00199984_1.png | images/0019/00199984_2.png | images/0019/00199984_0.png | images/0019/00199984_4.png | images/0019/00199984_3.png,"0,1,2,3,4",28,14,4,7569.0,3,0.057525,low
00071587,00071587.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00071587.json,5,images/0007/00071587_3.png | images/0007/00071587_0.png | images/0007/00071587_1.png | images/0007/00071587_2.png | images/0007/00071587_4.png,"0,1,2,3,4",32,16,4,7003.0,2,0.057516,low
00270862,00270862.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00270862.json,5,images/0027/00270862_2.png | images/0027/00270862_0.png | images/0027/00270862_3.png | images/0027/00270862_4.png | images/0027/00270862_1.png,"0,1,2,3,4",32,16,4,7002.0,2,0.057515,low
00277852,00277852.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00277852.json,5,images/0027/00277852_0.png | images/0027/00277852_1.png | images/0027/00277852_2.png | images/0027/00277852_3.png | images/0027/00277852_4.png,"0,1,2,3,4",32,16,4,6993.0,2,0.057505,low
00247846,00247846.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00247846.json,5,images/0024/00247846_1.png | images/0024/00247846_3.png | images/0024/00247846_2.png | images/0024/00247846_4.png | images/0024/00247846_0.png,"0,1,2,3,4",28,14,4,7540.0,3,0.057493,low
00281682,00281682.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00281682.json,5,images/0028/00281682_0.png | images/0028/00281682_3.png | images/0028/00281682_4.png | images/0028/00281682_1.png | images/0028/00281682_2.png,"0,1,2,3,4",28,14,4,7504.0,3,0.057453,low
00094124,00094124.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00094124.json,5,images/0009/00094124_4.png | images/0009/00094124_3.png | images/0009/00094124_0.png | images/0009/00094124_2.png | images/0009/00094124_1.png,"0,1,2,3,4",28,14,4,7488.0,3,0.057436,low
00096031,00096031.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00096031.json,5,images/0009/00096031_2.png | images/0009/00096031_3.png | images/0009/00096031_1.png | images/0009/00096031_0.png | images/0009/00096031_4.png,"0,1,2,3,4",32,16,4,6905.0,2,0.057408,low
00140048,00140048.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00140048.json,5,images/0014/00140048_3.png | images/0014/00140048_2.png | images/0014/00140048_0.png | images/0014/00140048_1.png | images/0014/00140048_4.png,"0,1,2,3,4",28,14,4,7439.0,3,0.057382,low
00284308,00284308.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284308.json,5,images/0028/00284308_2.png | images/0028/00284308_1.png | images/0028/00284308_3.png | images/0028/00284308_0.png | images/0028/00284308_4.png,"0,1,2,3,4",32,16,4,6880.0,2,0.05738,low
00101535,00101535.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101535.json,5,images/0010/00101535_2.png | images/0010/00101535_3.png | images/0010/00101535_1.png | images/0010/00101535_4.png | images/0010/00101535_0.png,"0,1,2,3,4",32,16,4,6872.0,2,0.057372,low
00130551,00130551.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00130551.json,5,images/0013/00130551_0.png | images/0013/00130551_1.png | images/0013/00130551_4.png | images/0013/00130551_2.png | images/0013/00130551_3.png,"0,1,2,3,4",32,16,4,6850.0,2,0.057347,low
00204093,00204093.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00204093.json,5,images/0020/00204093_0.png | images/0020/00204093_2.png | images/0020/00204093_3.png | images/0020/00204093_1.png | images/0020/00204093_4.png,"0,1,2,3,4",28,14,4,7402.0,3,0.057341,low
00002970,00002970.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00002970.json,5,images/0000/00002970_0.png | images/0000/00002970_1.png | images/0000/00002970_2.png | images/0000/00002970_3.png | images/0000/00002970_4.png,"0,1,2,3,4",32,16,4,6823.0,2,0.057318,low
00074549,00074549.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00074549.json,5,images/0007/00074549_1.png | images/0007/00074549_4.png | images/0007/00074549_0.png | images/0007/00074549_3.png | images/0007/00074549_2.png,"0,1,2,3,4",32,16,4,6816.0,2,0.05731,low
00086838,00086838.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00086838.json,5,images/0008/00086838_2.png | images/0008/00086838_4.png | images/0008/00086838_1.png | images/0008/00086838_0.png | images/0008/00086838_3.png,"0,1,2,3,4",32,16,4,6805.0,2,0.057298,low
00117243,00117243.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00117243.json,5,images/0011/00117243_2.png | images/0011/00117243_0.png | images/0011/00117243_4.png | images/0011/00117243_1.png | images/0011/00117243_3.png,"0,1,2,3,4",28,14,4,7355.0,3,0.057289,low
00101841,00101841.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101841.json,5,images/0010/00101841_4.png | images/0010/00101841_1.png | images/0010/00101841_3.png | images/0010/00101841_0.png | images/0010/00101841_2.png,"0,1,2,3,4",32,16,4,6789.0,2,0.05728,low
00267633,00267633.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00267633.json,5,images/0026/00267633_1.png | images/0026/00267633_3.png | images/0026/00267633_4.png | images/0026/00267633_2.png | images/0026/00267633_0.png,"0,1,2,3,4",28,14,4,7342.0,3,0.057275,low
00282166,00282166.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282166.json,5,images/0028/00282166_0.png | images/0028/00282166_1.png | images/0028/00282166_2.png | images/0028/00282166_3.png | images/0028/00282166_4.png,"0,1,2,3,4",32,16,4,6770.0,2,0.057259,low
00120036,00120036.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00120036.json,5,images/0012/00120036_2.png | images/0012/00120036_4.png | images/0012/00120036_1.png | images/0012/00120036_0.png | images/0012/00120036_3.png,"0,1,2,3,4",32,16,4,6757.0,2,0.057245,low
00125735,00125735.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00125735.json,5,images/0012/00125735_4.png | images/0012/00125735_1.png | images/0012/00125735_2.png | images/0012/00125735_0.png | images/0012/00125735_3.png,"0,1,2,3,4",32,16,4,6754.0,2,0.057242,low
00282113,00282113.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282113.json,5,images/0028/00282113_3.png | images/0028/00282113_1.png | images/0028/00282113_0.png | images/0028/00282113_4.png | images/0028/00282113_2.png,"0,1,2,3,4",32,16,4,6748.0,2,0.057235,low
00200842,00200842.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00200842.json,5,images/0020/00200842_2.png | images/0020/00200842_4.png | images/0020/00200842_3.png | images/0020/00200842_0.png | images/0020/00200842_1.png,"0,1,2,3,4",32,16,4,6740.0,2,0.057226,low
00051953,00051953.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00051953.json,5,images/0005/00051953_3.png | images/0005/00051953_1.png | images/0005/00051953_2.png | images/0005/00051953_0.png | images/0005/00051953_4.png,"0,1,2,3,4",28,14,4,7294.0,3,0.057222,low
00120028,00120028.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00120028.json,5,images/0012/00120028_1.png | images/0012/00120028_2.png | images/0012/00120028_3.png | images/0012/00120028_4.png | images/0012/00120028_0.png,"0,1,2,3,4",32,16,4,6732.0,2,0.057217,low
00022783,00022783.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00022783.json,3,images/0002/00022783_0.png | images/0002/00022783_4.png | images/0002/00022783_3.png,"0,3,4",28,14,4,7283.0,3,0.05721,low
00280387,00280387.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00280387.json,5,images/0028/00280387_0.png | images/0028/00280387_1.png | images/0028/00280387_2.png | images/0028/00280387_3.png | images/0028/00280387_4.png,"0,1,2,3,4",32,16,4,6722.0,2,0.057206,low
00284228,00284228.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284228.json,5,images/0028/00284228_1.png | images/0028/00284228_0.png | images/0028/00284228_3.png | images/0028/00284228_2.png | images/0028/00284228_4.png,"0,1,2,3,4",32,16,4,6720.0,2,0.057204,low
00282218,00282218.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282218.json,5,images/0028/00282218_4.png | images/0028/00282218_0.png | images/0028/00282218_2.png | images/0028/00282218_1.png | images/0028/00282218_3.png,"0,1,2,3,4",32,16,4,6718.0,2,0.057202,low
00215714,00215714.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00215714.json,5,images/0021/00215714_1.png | images/0021/00215714_4.png | images/0021/00215714_0.png | images/0021/00215714_2.png | images/0021/00215714_3.png,"0,1,2,3,4",32,16,4,6714.0,2,0.057198,low
00282181,00282181.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282181.json,5,images/0028/00282181_2.png | images/0028/00282181_3.png | images/0028/00282181_1.png | images/0028/00282181_4.png | images/0028/00282181_0.png,"0,1,2,3,4",32,16,4,6712.0,2,0.057195,low
00191875,00191875.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00191875.json,5,images/0019/00191875_1.png | images/0019/00191875_0.png | images/0019/00191875_2.png | images/0019/00191875_4.png | images/0019/00191875_3.png,"0,1,2,3,4",28,14,4,7250.0,3,0.057173,low
00107211,00107211.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00107211.json,5,images/0010/00107211_4.png | images/0010/00107211_1.png | images/0010/00107211_3.png | images/0010/00107211_0.png | images/0010/00107211_2.png,"0,1,2,3,4",32,16,4,6678.0,2,0.057158,low
00118198,00118198.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00118198.json,5,images/0011/00118198_0.png | images/0011/00118198_4.png | images/0011/00118198_1.png | images/0011/00118198_2.png | images/0011/00118198_3.png,"0,1,2,3,4",28,14,4,18573.0,2,0.057151,low
00287838,00287838.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00287838.json,5,images/0028/00287838_0.png | images/0028/00287838_1.png | images/0028/00287838_2.png | images/0028/00287838_3.png | images/0028/00287838_4.png,"0,1,2,3,4",32,16,4,6670.0,2,0.057149,low
00062955,00062955.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00062955.json,5,images/0006/00062955_0.png | images/0006/00062955_1.png | images/0006/00062955_4.png | images/0006/00062955_2.png | images/0006/00062955_3.png,"0,1,2,3,4",32,16,4,6666.0,2,0.057145,low
00245568,00245568.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00245568.json,5,images/0024/00245568_1.png | images/0024/00245568_2.png | images/0024/00245568_4.png | images/0024/00245568_0.png | images/0024/00245568_3.png,"0,1,2,3,4",32,16,4,6663.0,2,0.057141,low
00122233,00122233.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00122233.json,5,images/0012/00122233_1.png | images/0012/00122233_0.png | images/0012/00122233_4.png | images/0012/00122233_2.png | images/0012/00122233_3.png,"0,1,2,3,4",32,16,4,6637.0,2,0.057113,low
00051954,00051954.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00051954.json,5,images/0005/00051954_0.png | images/0005/00051954_4.png | images/0005/00051954_2.png | images/0005/00051954_1.png | images/0005/00051954_3.png,"0,1,2,3,4",28,14,4,7185.0,3,0.057102,low
00282208,00282208.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00282208.json,5,images/0028/00282208_1.png | images/0028/00282208_4.png | images/0028/00282208_3.png | images/0028/00282208_0.png | images/0028/00282208_2.png,"0,1,2,3,4",32,16,4,6613.0,2,0.057086,low
00101556,00101556.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00101556.json,5,images/0010/00101556_1.png | images/0010/00101556_0.png | images/0010/00101556_4.png | images/0010/00101556_2.png | images/0010/00101556_3.png,"0,1,2,3,4",32,16,4,6604.0,2,0.057076,low
00047291,00047291.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00047291.json,5,images/0004/00047291_1.png | images/0004/00047291_4.png | images/0004/00047291_2.png | images/0004/00047291_3.png | images/0004/00047291_0.png,"0,1,2,3,4",32,16,4,6567.0,2,0.057036,low
