file,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,line_pair_count,sketch_pair_count,curve_pair_count,complexity_score,complexity_label
00750322.json,30,15,4,7851.0,2,9,2,2,0.051893,low
00744354.json,30,15,4,7848.0,2,9,2,2,0.05189,low
00693524.json,30,15,4,7800.0,2,9,2,2,0.051837,low
00284230.json,30,15,4,7780.0,2,9,2,2,0.051815,low
00785352.json,30,15,4,7762.0,2,9,2,2,0.051795,low
00475447.json,30,15,4,7756.0,2,9,2,2,0.051788,low
00784524.json,30,15,4,7751.0,2,9,2,2,0.051783,low
00744353.json,30,15,4,7750.0,2,9,2,2,0.051782,low
00620399.json,30,15,4,7748.0,2,9,2,2,0.05178,low
00677289.json,30,15,4,7742.0,2,9,2,2,0.051773,low
00478050.json,28,14,4,13692.0,2,8,2,2,0.051772,low
00998300.json,28,14,4,13629.0,2,8,2,2,0.051703,low
00478051.json,28,14,4,13625.0,2,8,2,2,0.051699,low
00945302.json,30,15,4,7665.0,2,9,2,2,0.051688,low
00417327.json,30,15,4,7649.0,2,9,2,2,0.051671,low
00285736.json,30,15,4,7648.0,2,9,2,2,0.051669,low
00757523.json,30,15,4,7645.0,2,9,2,2,0.051666,low
00287493.json,30,15,4,7641.0,2,9,2,2,0.051662,low
00567972.json,30,15,4,7564.0,2,9,2,2,0.051577,low
00738343.json,30,15,4,7555.0,2,9,2,2,0.051567,low
00105156.json,30,15,4,7534.0,2,9,2,2,0.051544,low
00836393.json,28,14,4,13468.0,2,8,2,2,0.051526,low
00573397.json,30,15,4,7512.0,2,9,2,2,0.05152,low
00060061.json,28,14,4,13448.0,2,8,2,2,0.051504,low
00284247.json,30,15,4,7495.0,2,9,2,2,0.051501,low
00375939.json,30,15,4,7486.0,2,9,2,2,0.051491,low
00440341.json,28,14,4,13379.0,2,8,2,2,0.051427,low
00161546.json,28,14,4,13359.0,2,8,2,2,0.051405,low
00970426.json,28,14,4,13347.0,2,8,2,2,0.051392,low
00284254.json,30,15,4,7379.0,2,9,2,2,0.051373,low
00285677.json,30,15,4,7356.0,2,9,2,2,0.051348,low
00756589.json,30,15,4,7353.0,2,9,2,2,0.051344,low
00137026.json,30,15,4,7347.0,2,9,2,2,0.051338,low
00287854.json,30,15,4,7340.0,2,9,2,2,0.05133,low
00285742.json,30,15,4,7333.0,2,9,2,2,0.051322,low
00489679.json,30,15,4,7321.0,2,9,2,2,0.051309,low
00105530.json,30,15,4,7315.0,2,9,2,2,0.051302,low
00136903.json,30,15,4,7300.0,2,9,2,2,0.051286,low
00623514.json,30,15,4,7299.0,2,9,2,2,0.051285,low
00080047.json,30,15,4,7291.0,2,9,2,2,0.051276,low
00263600.json,30,15,4,7289.0,2,9,2,2,0.051274,low
00183569.json,28,14,4,13218.0,2,8,2,2,0.05125,low
00642297.json,30,15,4,7265.0,2,9,2,2,0.051247,low
00745599.json,30,15,4,7265.0,2,9,2,2,0.051247,low
00448247.json,28,14,4,13215.0,2,8,2,2,0.051247,low
00751307.json,28,14,4,13206.0,2,8,2,2,0.051237,low
00784473.json,30,15,4,7251.0,2,9,2,2,0.051232,low
00662729.json,30,15,4,7222.0,2,9,2,2,0.0512,low
00778154.json,30,15,4,7200.0,2,9,2,2,0.051176,low
00739689.json,30,15,4,7172.0,2,9,2,2,0.051145,low
00784840.json,30,15,4,7170.0,2,9,2,2,0.051143,low
00642317.json,28,14,4,13113.0,2,8,2,2,0.051134,low
00285749.json,30,15,4,7151.0,2,9,2,2,0.051122,low
00507108.json,30,15,4,7146.0,2,9,2,2,0.051116,low
00951063.json,30,15,4,7146.0,2,9,2,2,0.051116,low
00595622.json,30,15,4,7143.0,2,9,2,2,0.051113,low
00919840.json,30,15,4,7125.0,2,9,2,2,0.051093,low
00385529.json,28,14,4,13066.0,2,8,2,2,0.051083,low
00147325.json,30,15,4,7113.0,2,9,2,2,0.05108,low
00800279.json,30,15,4,7103.0,2,9,2,2,0.051069,low
00742333.json,30,15,4,7092.0,2,9,2,2,0.051057,low
00436696.json,28,14,4,13041.0,2,8,2,2,0.051055,low
00700642.json,30,15,4,7088.0,2,9,2,2,0.051052,low
00925234.json,30,15,4,7077.0,2,9,2,2,0.05104,low
00361578.json,30,15,4,7061.0,2,9,2,2,0.051023,low
00702430.json,30,15,4,7059.0,2,9,2,2,0.05102,low
00984248.json,28,14,4,13003.0,2,8,2,2,0.051013,low
00436697.json,28,14,4,13001.0,2,8,2,2,0.051011,low
00875737.json,30,15,4,7048.0,2,9,2,2,0.051008,low
00200608.json,30,15,4,7036.0,2,9,2,2,0.050995,low
00436675.json,28,14,4,12971.0,2,8,2,2,0.050978,low
00488460.json,30,15,4,7017.0,2,9,2,2,0.050974,low
00367017.json,30,15,4,6998.0,2,9,2,2,0.050953,low
00274905.json,28,14,4,12948.0,2,8,2,2,0.050953,low
00909798.json,30,15,4,6993.0,2,9,2,2,0.050948,low
00623023.json,30,15,4,6991.0,2,9,2,2,0.050945,low
00866011.json,28,14,4,12935.0,2,8,2,2,0.050938,low
00862083.json,30,15,4,6978.0,2,9,2,2,0.050931,low
00410757.json,28,14,4,12925.0,2,8,2,2,0.050927,low
00746504.json,30,15,4,6973.0,2,9,2,2,0.050926,low
00657416.json,28,14,4,12924.0,2,8,2,2,0.050926,low
00668022.json,30,15,4,6962.0,2,9,2,2,0.050913,low
00586150.json,30,15,4,6938.0,2,9,2,2,0.050887,low
00938606.json,28,14,4,12887.0,2,8,2,2,0.050885,low
00325260.json,30,15,4,6935.0,2,9,2,2,0.050884,low
00927806.json,28,14,4,12861.0,2,8,2,2,0.050857,low
00105150.json,30,15,4,6909.0,2,9,2,2,0.050855,low
00526650.json,30,15,4,6909.0,2,9,2,2,0.050855,low
00746589.json,30,15,4,6902.0,2,9,2,2,0.050847,low
00699748.json,30,15,4,6892.0,2,9,2,2,0.050836,low
00746607.json,30,15,4,6891.0,2,9,2,2,0.050835,low
00986303.json,30,15,4,6880.0,2,9,2,2,0.050823,low
00102105.json,30,15,4,6879.0,2,9,2,2,0.050822,low
00482257.json,30,15,4,6865.0,2,9,2,2,0.050807,low
00892707.json,28,14,4,12801.0,2,8,2,2,0.050791,low
00361407.json,30,15,4,6849.0,2,9,2,2,0.050789,low
00740555.json,30,15,4,6837.0,2,9,2,2,0.050776,low
00138016.json,30,15,4,6825.0,2,9,2,2,0.050762,low
00889015.json,28,14,4,12771.0,2,8,2,2,0.050757,low
00912964.json,28,14,4,12771.0,2,8,2,2,0.050757,low
00786504.json,28,14,4,12770.0,2,8,2,2,0.050756,low
00069177.json,30,15,4,6817.0,2,9,2,2,0.050754,low
00912431.json,28,14,4,12758.0,2,8,2,2,0.050743,low
00597141.json,30,15,4,6805.0,2,9,2,2,0.05074,low
00707678.json,30,15,4,6796.0,2,9,2,2,0.050731,low
00572330.json,30,15,4,6793.0,2,9,2,2,0.050727,low
00808679.json,30,15,4,6784.0,2,9,2,2,0.050717,low
00919322.json,28,14,4,12719.0,2,8,2,2,0.0507,low
00987553.json,30,15,4,6762.0,2,9,2,2,0.050693,low
00284170.json,30,15,4,6760.0,2,9,2,2,0.050691,low
00504436.json,28,14,4,12703.0,2,8,2,2,0.050683,low
00988619.json,30,15,4,6752.0,2,9,2,2,0.050682,low
00302201.json,30,15,4,6733.0,2,9,2,2,0.050661,low
00449356.json,28,14,4,12682.0,2,8,2,2,0.050659,low
00284194.json,30,15,4,6727.0,2,9,2,2,0.050654,low
00455798.json,30,15,4,6721.0,2,9,2,2,0.050648,low
00469823.json,30,15,4,6720.0,2,9,2,2,0.050647,low
00825790.json,28,14,4,12657.0,2,8,2,2,0.050632,low
00146961.json,30,15,4,6705.0,2,9,2,2,0.05063,low
00439273.json,30,15,4,6705.0,2,9,2,2,0.05063,low
00757589.json,30,15,4,6704.0,2,9,2,2,0.050629,low
00428027.json,30,15,4,6700.0,2,9,2,2,0.050625,low
00626372.json,30,15,4,6700.0,2,9,2,2,0.050625,low
00093805.json,30,15,4,6699.0,2,9,2,2,0.050624,low
00707675.json,30,15,4,6698.0,2,9,2,2,0.050623,low
00540011.json,30,15,4,6697.0,2,9,2,2,0.050621,low
00881155.json,30,15,4,6692.0,2,9,2,2,0.050616,low
00105842.json,28,14,4,12620.0,2,8,2,2,0.050591,low
00665945.json,30,15,4,6658.0,2,9,2,2,0.050578,low
00866012.json,28,14,4,12608.0,2,8,2,2,0.050578,low
00137197.json,30,15,4,6656.0,2,9,2,2,0.050576,low
00742428.json,30,15,4,6655.0,2,9,2,2,0.050575,low
00417767.json,30,15,4,6649.0,2,9,2,2,0.050569,low
00371083.json,30,15,4,6645.0,2,9,2,2,0.050564,low
00588948.json,30,15,4,6640.0,2,9,2,2,0.050559,low
00988610.json,30,15,4,6639.0,2,9,2,2,0.050558,low
00385527.json,28,14,4,12582.0,2,8,2,2,0.050549,low
00001378.json,30,15,4,6627.0,2,9,2,2,0.050544,low
00815433.json,30,15,4,6625.0,2,9,2,2,0.050542,low
00322053.json,28,14,4,12569.0,2,8,2,2,0.050535,low
00282198.json,30,15,4,6614.0,2,9,2,2,0.05053,low
00446586.json,30,15,4,6602.0,2,9,2,2,0.050517,low
00986313.json,30,15,4,6585.0,2,9,2,2,0.050498,low
00889622.json,30,15,4,6581.0,2,9,2,2,0.050494,low
00685403.json,30,15,4,6568.0,2,9,2,2,0.050479,low
00244132.json,30,15,4,6566.0,2,9,2,2,0.050477,low
00285769.json,30,15,4,6555.0,2,9,2,2,0.050465,low
00759003.json,28,14,4,12503.0,2,8,2,2,0.050462,low
00087311.json,30,15,4,6549.0,2,9,2,2,0.050458,low
00459866.json,30,15,4,6547.0,2,9,2,2,0.050456,low
00105259.json,30,15,4,6546.0,2,9,2,2,0.050455,low
00563985.json,28,14,4,12485.0,2,8,2,2,0.050442,low
00282284.json,30,15,4,6528.0,2,9,2,2,0.050435,low
00424303.json,30,15,4,6527.0,2,9,2,2,0.050434,low
00418439.json,28,14,4,12473.0,2,8,2,2,0.050429,low
00738735.json,30,15,4,6521.0,2,9,2,2,0.050427,low
00603584.json,30,15,4,6516.0,2,9,2,2,0.050422,low
00563312.json,28,14,4,12467.0,2,8,2,2,0.050422,low
00613299.json,30,15,4,6509.0,2,9,2,2,0.050414,low
00106441.json,28,14,4,12450.0,2,8,2,2,0.050404,low
00707677.json,30,15,4,6496.0,2,9,2,2,0.0504,low
00137382.json,30,15,4,6492.0,2,9,2,2,0.050396,low
00615279.json,30,15,4,6492.0,2,9,2,2,0.050396,low
00518293.json,30,15,4,6485.0,2,9,2,2,0.050388,low
00159292.json,30,15,4,6473.0,2,9,2,2,0.050375,low
00667002.json,30,15,4,6469.0,2,9,2,2,0.05037,low
00488014.json,28,14,4,12418.0,2,8,2,2,0.050368,low
00368735.json,30,15,4,6461.0,2,9,2,2,0.050361,low
00694878.json,28,14,4,12400.0,2,8,2,2,0.050349,low
00569101.json,30,15,4,6448.0,2,9,2,2,0.050347,low
00788753.json,30,15,4,6443.0,2,9,2,2,0.050342,low
00208284.json,30,15,4,6433.0,2,9,2,2,0.05033,low
00986309.json,30,15,4,6433.0,2,9,2,2,0.05033,low
00608076.json,28,14,4,12369.0,2,8,2,2,0.050314,low
00244187.json,30,15,4,6413.0,2,9,2,2,0.050308,low
00510569.json,30,15,4,6397.0,2,9,2,2,0.050291,low
00771665.json,30,15,4,6390.0,2,9,2,2,0.050283,low
00901274.json,28,14,4,12338.0,2,8,2,2,0.05028,low
00300625.json,28,14,4,12327.0,2,8,2,2,0.050268,low
00660241.json,30,15,4,6367.0,2,9,2,2,0.050258,low
00667075.json,28,14,4,12310.0,2,8,2,2,0.050249,low
00572329.json,30,15,4,6349.0,2,9,2,2,0.050238,low
00608089.json,28,14,4,12300.0,2,8,2,2,0.050238,low
00367066.json,30,15,4,6348.0,2,9,2,2,0.050237,low
00739288.json,30,15,4,6330.0,2,9,2,2,0.050217,low
00459974.json,30,15,4,6326.0,2,9,2,2,0.050213,low
00564324.json,28,14,4,12276.0,2,8,2,2,0.050212,low
00201045.json,30,15,4,6323.0,2,9,2,2,0.050209,low
00929111.json,30,15,4,6323.0,2,9,2,2,0.050209,low
00923242.json,30,15,4,6318.0,2,9,2,2,0.050204,low
00912442.json,30,15,4,6312.0,2,9,2,2,0.050197,low
00503363.json,30,15,4,6306.0,2,9,2,2,0.050191,low
00263787.json,30,15,4,6297.0,2,9,2,2,0.050181,low
00721902.json,28,14,4,12248.0,2,8,2,2,0.050181,low
00597143.json,30,15,4,6296.0,2,9,2,2,0.05018,low
00566679.json,30,15,4,6295.0,2,9,2,2,0.050178,low
00261787.json,30,15,4,6272.0,2,9,2,2,0.050153,low
00527582.json,30,15,4,6272.0,2,9,2,2,0.050153,low
00947899.json,28,14,4,12221.0,2,8,2,2,0.050151,low
00440366.json,30,15,4,6266.0,2,9,2,2,0.050146,low
00067190.json,30,15,4,6260.0,2,9,2,2,0.05014,low
00439026.json,30,15,4,6256.0,2,9,2,2,0.050135,low
00568981.json,30,15,4,6254.0,2,9,2,2,0.050133,low
00137189.json,30,15,4,6250.0,2,9,2,2,0.050129,low
00779768.json,30,15,4,6238.0,2,9,2,2,0.050116,low
00229717.json,30,15,4,6218.0,2,9,2,2,0.050094,low
00067631.json,30,15,4,6209.0,2,9,2,2,0.050084,low
00674680.json,30,15,4,6206.0,2,9,2,2,0.05008,low
00681181.json,30,15,4,6205.0,2,9,2,2,0.050079,low
00043621.json,30,15,4,6195.0,2,9,2,2,0.050068,low
00661233.json,30,15,4,6192.0,2,9,2,2,0.050065,low
00722365.json,30,15,4,6186.0,2,9,2,2,0.050058,low
00718130.json,28,14,4,12136.0,2,8,2,2,0.050058,low
00090509.json,30,15,4,6181.0,2,9,2,2,0.050053,low
00104913.json,28,14,4,12127.0,2,8,2,2,0.050048,low
00282107.json,30,15,4,6176.0,2,9,2,2,0.050047,low
00777506.json,30,15,4,6169.0,2,9,2,2,0.05004,low
00595158.json,30,15,4,6165.0,2,9,2,2,0.050035,low
00689307.json,28,14,4,12113.0,2,8,2,2,0.050032,low
00282291.json,30,15,4,6161.0,2,9,2,2,0.050031,low
00646991.json,30,15,4,6159.0,2,9,2,2,0.050029,low
00107045.json,30,15,4,6158.0,2,9,2,2,0.050027,low
00913346.json,28,14,4,12101.0,2,8,2,2,0.050019,low
00640048.json,28,14,4,12097.0,2,8,2,2,0.050015,low
00481197.json,30,15,4,6141.0,2,9,2,2,0.050009,low
00266750.json,30,15,4,6138.0,2,9,2,2,0.050005,low
00307229.json,30,15,4,6137.0,2,9,2,2,0.050004,low
00274870.json,30,15,4,6130.0,2,9,2,2,0.049997,low
00060363.json,28,14,4,12081.0,2,8,2,2,0.049997,low
00407445.json,30,15,4,6119.0,2,9,2,2,0.049984,low
00264043.json,30,15,4,6099.0,2,9,2,2,0.049962,low
00284188.json,30,15,4,6098.0,2,9,2,2,0.049961,low
00366454.json,30,15,4,6091.0,2,9,2,2,0.049954,low
00563497.json,30,15,4,6079.0,2,9,2,2,0.04994,low
00898443.json,28,14,4,12023.0,2,8,2,2,0.049933,low
00024697.json,30,15,4,6069.0,2,9,2,2,0.049929,low
00130520.json,30,15,4,6057.0,2,9,2,2,0.049916,low
00422177.json,30,15,4,6051.0,2,9,2,2,0.04991,low
00047984.json,30,15,4,6043.0,2,9,2,2,0.049901,low
00605869.json,30,15,4,6042.0,2,9,2,2,0.0499,low
00800440.json,30,15,4,6038.0,2,9,2,2,0.049895,low
00669963.json,30,15,4,6031.0,2,9,2,2,0.049888,low
00486833.json,30,15,4,6027.0,2,9,2,2,0.049883,low
00926643.json,28,14,4,11975.0,2,8,2,2,0.04988,low
00105233.json,30,15,4,6023.0,2,9,2,2,0.049879,low
00540809.json,30,15,4,6022.0,2,9,2,2,0.049878,low
00986311.json,30,15,4,6022.0,2,9,2,2,0.049878,low
00284205.json,30,15,4,6009.0,2,9,2,2,0.049863,low
00786505.json,28,14,4,11953.0,2,8,2,2,0.049856,low
00245777.json,30,15,4,5997.0,2,9,2,2,0.04985,low
00669964.json,30,15,4,5993.0,2,9,2,2,0.049846,low
00067630.json,30,15,4,5990.0,2,9,2,2,0.049842,low
00913551.json,28,14,4,11940.0,2,8,2,2,0.049842,low
00986241.json,30,15,4,5985.0,2,9,2,2,0.049837,low
00631061.json,28,14,4,11934.0,2,8,2,2,0.049835,low
00130786.json,30,15,4,5980.0,2,9,2,2,0.049831,low
00107519.json,30,15,4,5977.0,2,9,2,2,0.049828,low
00631326.json,30,15,4,5972.0,2,9,2,2,0.049822,low
00873400.json,30,15,4,5971.0,2,9,2,2,0.049821,low
00101719.json,30,15,4,5970.0,2,9,2,2,0.04982,low
00707676.json,30,15,4,5958.0,2,9,2,2,0.049807,low
00256694.json,30,15,4,5951.0,2,9,2,2,0.049799,low
00417245.json,28,14,4,11889.0,2,8,2,2,0.049786,low
00870377.json,30,15,4,5914.0,2,9,2,2,0.049759,low
00027240.json,30,15,4,5910.0,2,9,2,2,0.049754,low
00594917.json,30,15,4,5905.0,2,9,2,2,0.049749,low
00469794.json,28,14,4,11825.0,2,8,2,2,0.049715,low
00018543.json,30,15,4,5874.0,2,9,2,2,0.049714,low
00416474.json,30,15,4,5869.0,2,9,2,2,0.049709,low
00823516.json,28,14,4,11819.0,2,8,2,2,0.049708,low
00101919.json,30,15,4,5866.0,2,9,2,2,0.049706,low
00942960.json,28,14,4,11816.0,2,8,2,2,0.049705,low
00285754.json,30,15,4,5864.0,2,9,2,2,0.049703,low
00659180.json,30,15,4,5862.0,2,9,2,2,0.049701,low
00586577.json,28,14,4,11812.0,2,8,2,2,0.049701,low
00662665.json,30,15,4,5856.0,2,9,2,2,0.049695,low
00206132.json,30,15,4,5854.0,2,9,2,2,0.049692,low
00595919.json,30,15,4,5853.0,2,9,2,2,0.049691,low
00427478.json,30,15,4,5849.0,2,9,2,2,0.049687,low
00360593.json,30,15,4,5848.0,2,9,2,2,0.049686,low
00563313.json,28,14,4,11799.0,2,8,2,2,0.049686,low
00668491.json,30,15,4,5847.0,2,9,2,2,0.049685,low
00082362.json,28,14,4,11796.0,2,8,2,2,0.049683,low
00001047.json,28,14,4,11795.0,2,8,2,2,0.049682,low
00617173.json,30,15,4,5844.0,2,9,2,2,0.049681,low
00968122.json,30,15,4,5840.0,2,9,2,2,0.049677,low
00708025.json,30,15,4,5839.0,2,9,2,2,0.049676,low
00883830.json,30,15,4,5838.0,2,9,2,2,0.049675,low
00309540.json,30,15,4,5833.0,2,9,2,2,0.049669,low
00740064.json,30,15,4,5833.0,2,9,2,2,0.049669,low
00425946.json,30,15,4,5830.0,2,9,2,2,0.049666,low
00788303.json,30,15,4,5828.0,2,9,2,2,0.049664,low
00281055.json,30,15,4,5822.0,2,9,2,2,0.049657,low
00740178.json,30,15,4,5822.0,2,9,2,2,0.049657,low
00790763.json,30,15,4,5813.0,2,9,2,2,0.049647,low
00410758.json,28,14,4,11754.0,2,8,2,2,0.049637,low
00323513.json,30,15,4,5797.0,2,9,2,2,0.04963,low
00489859.json,30,15,4,5797.0,2,9,2,2,0.04963,low
00598072.json,28,14,4,11746.0,2,8,2,2,0.049628,low
00598564.json,30,15,4,5793.0,2,9,2,2,0.049625,low
00245896.json,30,15,4,5787.0,2,9,2,2,0.049619,low
00402843.json,30,15,4,5784.0,2,9,2,2,0.049615,low
00866880.json,30,15,4,5781.0,2,9,2,2,0.049612,low
00568966.json,30,15,4,5777.0,2,9,2,2,0.049608,low
00215812.json,30,15,4,5775.0,2,9,2,2,0.049605,low
00740035.json,30,15,4,5770.0,2,9,2,2,0.0496,low
00634611.json,30,15,4,5760.0,2,9,2,2,0.049589,low
00540706.json,30,15,4,5759.0,2,9,2,2,0.049588,low
00323259.json,30,15,4,5757.0,2,9,2,2,0.049586,low
00614548.json,30,15,4,5755.0,2,9,2,2,0.049583,low
00818588.json,28,14,4,11698.0,2,8,2,2,0.049575,low
00951568.json,28,14,4,11694.0,2,8,2,2,0.049571,low
00894791.json,28,14,4,11690.0,2,8,2,2,0.049566,low
00323376.json,30,15,4,5732.0,2,9,2,2,0.049558,low
00779837.json,30,15,4,5727.0,2,9,2,2,0.049553,low
00378098.json,30,15,4,5723.0,2,9,2,2,0.049548,low
00617141.json,30,15,4,5722.0,2,9,2,2,0.049547,low
00053607.json,30,15,4,5720.0,2,9,2,2,0.049545,low
00560323.json,30,15,4,5719.0,2,9,2,2,0.049544,low
00418973.json,30,15,4,5717.0,2,9,2,2,0.049541,low
00015599.json,30,15,4,5696.0,2,9,2,2,0.049518,low
00447370.json,30,15,4,5696.0,2,9,2,2,0.049518,low
00620320.json,30,15,4,5692.0,2,9,2,2,0.049514,low
00582267.json,28,14,4,11643.0,2,8,2,2,0.049514,low
00106670.json,28,14,4,11638.0,2,8,2,2,0.049509,low
00464078.json,24,12,4,12196.0,3,0,3,3,0.049509,low
00042173.json,28,14,4,11626.0,2,8,2,2,0.049496,low
00328406.json,28,14,4,11622.0,2,8,2,2,0.049491,low
00452542.json,30,15,4,5669.0,2,9,2,2,0.049489,low
00057064.json,30,15,4,5663.0,2,9,2,2,0.049482,low
00073449.json,24,12,4,12168.0,3,0,3,3,0.049478,low
00144221.json,28,14,4,11609.0,2,8,2,2,0.049477,low
00903588.json,24,12,4,12160.0,3,0,3,3,0.049469,low
00613414.json,28,14,4,11601.0,2,8,2,2,0.049468,low
00248332.json,28,14,4,11591.0,2,8,2,2,0.049457,low
00582785.json,30,15,4,5639.0,2,9,2,2,0.049456,low
00620321.json,30,15,4,5635.0,2,9,2,2,0.049451,low
00137022.json,30,15,4,5632.0,2,9,2,2,0.049448,low
00507142.json,30,15,4,5631.0,2,9,2,2,0.049447,low
00611626.json,28,14,4,11579.0,2,8,2,2,0.049444,low
00802280.json,28,14,4,11578.0,2,8,2,2,0.049443,low
00995120.json,28,14,4,11576.0,2,8,2,2,0.049441,low
00608502.json,30,15,4,5617.0,2,9,2,2,0.049431,low
00582269.json,28,14,4,11567.0,2,8,2,2,0.049431,low
00929143.json,28,14,4,11564.0,2,8,2,2,0.049427,low
00649056.json,28,14,4,11556.0,2,8,2,2,0.049419,low
00696399.json,30,15,4,5599.0,2,9,2,2,0.049411,low
00321520.json,30,15,4,5596.0,2,9,2,2,0.049408,low
00540037.json,30,15,4,5595.0,2,9,2,2,0.049407,low
00022378.json,28,14,4,11545.0,2,8,2,2,0.049406,low
00484859.json,30,15,4,5588.0,2,9,2,2,0.049399,low
00210523.json,30,15,4,5586.0,2,9,2,2,0.049397,low
00264036.json,30,15,4,5584.0,2,9,2,2,0.049395,low
00047988.json,30,15,4,5582.0,2,9,2,2,0.049393,low
00218358.json,30,15,4,5581.0,2,9,2,2,0.049392,low
00029722.json,30,15,4,5580.0,2,9,2,2,0.049391,low
00196946.json,30,15,4,5578.0,2,9,2,2,0.049388,low
00394336.json,24,12,4,12078.0,3,0,3,3,0.049379,low
00203925.json,30,15,4,5561.0,2,9,2,2,0.04937,low
00281043.json,30,15,4,5549.0,2,9,2,2,0.049356,low
00366494.json,30,15,4,5547.0,2,9,2,2,0.049354,low
00611903.json,30,15,4,5547.0,2,9,2,2,0.049354,low
00643533.json,30,15,4,5531.0,2,9,2,2,0.049337,low
00249900.json,28,14,4,11480.0,2,8,2,2,0.049335,low
00127219.json,30,15,4,5527.0,2,9,2,2,0.049332,low
00575830.json,30,15,4,5526.0,2,9,2,2,0.049331,low
00264007.json,30,15,4,5525.0,2,9,2,2,0.04933,low
00603301.json,30,15,4,5524.0,2,9,2,2,0.049329,low
00921199.json,28,14,4,11473.0,2,8,2,2,0.049327,low
00908286.json,30,15,4,5521.0,2,9,2,2,0.049325,low
00483259.json,28,14,4,11469.0,2,8,2,2,0.049323,low
00142293.json,30,15,4,5511.0,2,9,2,2,0.049314,low
00923642.json,24,12,4,12014.0,3,0,3,3,0.049309,low
00914893.json,28,14,4,11453.0,2,8,2,2,0.049305,low
00025220.json,28,14,4,11438.0,2,8,2,2,0.049289,low
00486989.json,30,15,4,5482.0,2,9,2,2,0.049283,low
00251737.json,30,15,4,5481.0,2,9,2,2,0.049281,low
00851605.json,30,15,4,5475.0,2,9,2,2,0.049275,low
00724009.json,28,14,4,11422.0,2,8,2,2,0.049271,low
00136913.json,30,15,4,5469.0,2,9,2,2,0.049268,low
00975607.json,30,15,4,5466.0,2,9,2,2,0.049265,low
00754659.json,30,15,4,5461.0,2,9,2,2,0.049259,low
00121425.json,30,15,4,5454.0,2,9,2,2,0.049252,low
00739447.json,30,15,4,5454.0,2,9,2,2,0.049252,low
00510670.json,28,14,4,11386.0,2,8,2,2,0.049231,low
00939682.json,30,15,4,5429.0,2,9,2,2,0.049224,low
00377691.json,28,14,4,11379.0,2,8,2,2,0.049224,low
00369491.json,30,15,4,5424.0,2,9,2,2,0.049219,low
00844880.json,28,14,4,11372.0,2,8,2,2,0.049216,low
00646971.json,30,15,4,5417.0,2,9,2,2,0.049211,low
00303268.json,30,15,4,5411.0,2,9,2,2,0.049204,low
00381656.json,30,15,4,5411.0,2,9,2,2,0.049204,low
00581392.json,30,15,4,5411.0,2,9,2,2,0.049204,low
00646982.json,30,15,4,5408.0,2,9,2,2,0.049201,low
00779333.json,30,15,4,5406.0,2,9,2,2,0.049199,low
00649915.json,28,14,4,11357.0,2,8,2,2,0.049199,low
00029069.json,30,15,4,5397.0,2,9,2,2,0.049189,low
00688792.json,30,15,4,5392.0,2,9,2,2,0.049183,low
00884327.json,28,14,4,11335.0,2,8,2,2,0.049175,low
00488985.json,30,15,4,5378.0,2,9,2,2,0.049168,low
00677713.json,28,14,4,11326.0,2,8,2,2,0.049165,low
00912035.json,28,14,4,11322.0,2,8,2,2,0.049161,low
00829117.json,30,15,4,5369.0,2,9,2,2,0.049158,low
00488984.json,30,15,4,5368.0,2,9,2,2,0.049157,low
00814269.json,28,14,4,11318.0,2,8,2,2,0.049156,low
00952592.json,28,14,4,11317.0,2,8,2,2,0.049155,low
00884928.json,24,12,4,11868.0,3,0,3,3,0.049148,low
00627580.json,30,15,4,5359.0,2,9,2,2,0.049147,low
00522058.json,28,14,4,11304.0,2,8,2,2,0.049141,low
00706854.json,28,14,4,11301.0,2,8,2,2,0.049138,low
00369000.json,30,15,4,5346.0,2,9,2,2,0.049133,low
00917343.json,28,14,4,11296.0,2,8,2,2,0.049132,low
00746585.json,30,15,4,5343.0,2,9,2,2,0.049129,low
00909431.json,28,14,4,11291.0,2,8,2,2,0.049127,low
00964129.json,30,15,4,5338.0,2,9,2,2,0.049124,low
00077859.json,28,14,4,11268.0,2,8,2,2,0.049101,low
00646983.json,30,15,4,5308.0,2,9,2,2,0.049091,low
00815327.json,28,14,4,11248.0,2,8,2,2,0.049079,low
00969911.json,30,15,4,5289.0,2,9,2,2,0.04907,low
00103968.json,30,15,4,5288.0,2,9,2,2,0.049069,low
00706856.json,28,14,4,11235.0,2,8,2,2,0.049065,low
00320029.json,30,15,4,5284.0,2,9,2,2,0.049064,low
00897239.json,30,15,4,5277.0,2,9,2,2,0.049057,low
00306372.json,28,14,4,11221.0,2,8,2,2,0.049049,low
00246339.json,30,15,4,5268.0,2,9,2,2,0.049047,low
00365295.json,28,14,4,11213.0,2,8,2,2,0.049041,low
00260665.json,30,15,4,5244.0,2,9,2,2,0.04902,low
00881173.json,28,14,4,11188.0,2,8,2,2,0.049013,low
00903386.json,28,14,4,11186.0,2,8,2,2,0.049011,low
00485237.json,30,15,4,5235.0,2,9,2,2,0.04901,low
00264654.json,28,14,4,11184.0,2,8,2,2,0.049009,low
00103964.json,30,15,4,5228.0,2,9,2,2,0.049003,low
00739701.json,30,15,4,5224.0,2,9,2,2,0.048998,low
00997438.json,28,14,4,11155.0,2,8,2,2,0.048977,low
00321508.json,30,15,4,5194.0,2,9,2,2,0.048965,low
