sample_group,sample_id,action_json_file,action_json_path,event_count,pair_count,unique_action_count,span_ms,line_pair_count,sketch_pair_count,curve_pair_count,extrusion_pair_count,complexity_score,complexity_label
confirm_set_600,00673716,00673716.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00673716.json,74,37,6,17344.0,12,8,6,6,0.406617,high
confirm_set_600,00678024,00678024.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00678024.json,60,30,6,14523.0,14,5,4,4,0.332606,high
confirm_set_600,00692375,00692375.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00692375.json,38,19,6,10665.0,2,5,3,3,0.243724,high
confirm_set_600,00704705,00704705.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00704705.json,80,40,5,15463.0,20,8,4,4,0.324216,high
confirm_set_600,00707923,00707923.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00707923.json,78,39,4,25738.0,24,5,5,5,0.266481,high
confirm_set_600,00709202,00709202.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00709202.json,38,19,6,11691.0,2,5,3,3,0.244854,high
confirm_set_600,00719786,00719786.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00719786.json,70,35,4,18029.0,20,5,5,5,0.231757,high
confirm_set_600,00728265,00728265.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00728265.json,70,35,4,24285.0,0,5,5,5,0.238651,high
confirm_set_600,00739119,00739119.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00739119.json,96,48,5,24223.0,21,6,6,6,0.411328,high
confirm_set_600,00741665,00741665.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00741665.json,74,37,4,15446.0,22,5,5,5,0.242025,high
confirm_set_600,00741795,00741795.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00741795.json,40,20,6,9992.0,7,4,3,3,0.249539,high
confirm_set_600,00742840,00742840.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00742840.json,54,27,6,16065.0,2,7,5,5,0.327133,high
confirm_set_600,00743045,00743045.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00743045.json,80,40,5,18759.0,17,5,3,3,0.315348,high
confirm_set_600,00744390,00744390.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00744390.json,54,27,5,12664.0,4,8,4,4,0.235885,high
confirm_set_600,00748437,00748437.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00748437.json,132,66,5,31322.0,38,9,8,8,0.562184,high
confirm_set_600,00750616,00750616.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00750616.json,40,20,6,8971.0,8,4,2,2,0.235914,high
confirm_set_600,00756239,00756239.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00756239.json,98,49,5,32053.0,12,7,7,7,0.439014,high
confirm_set_600,00756275,00756275.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00756275.json,100,50,5,35004.0,10,7,7,7,0.448823,high
confirm_set_600,00759515,00759515.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00759515.json,46,23,6,9405.0,2,7,3,3,0.268565,high
confirm_set_600,00760076,00760076.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00760076.json,80,40,5,13395.0,24,6,4,4,0.321937,high
confirm_set_600,00762380,00762380.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00762380.json,50,25,6,13883.0,7,5,4,4,0.299114,high
confirm_set_600,00769531,00769531.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00769531.json,50,25,6,14180.0,7,5,4,4,0.299441,high
confirm_set_600,00771805,00771805.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00771805.json,118,59,4,27632.0,35,8,8,8,0.437216,high
confirm_set_600,00772357,00772357.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00772357.json,80,40,4,8563.0,31,3,3,3,0.229112,high
confirm_set_600,00772385,00772385.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00772385.json,110,55,4,24205.0,34,7,7,7,0.39471,high
confirm_set_600,00772464,00772464.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00772464.json,80,40,5,20133.0,14,6,6,6,0.354362,high
confirm_set_600,00777358,00777358.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00777358.json,60,30,5,10274.0,18,5,3,3,0.240424,high
confirm_set_600,00777897,00777897.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00777897.json,100,50,5,22809.0,24,10,6,6,0.422885,high
confirm_set_600,00778358,00778358.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00778358.json,58,29,5,10933.0,19,3,3,3,0.234593,high
confirm_set_600,00784866,00784866.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00784866.json,42,21,6,9134.0,2,6,3,3,0.255151,high
confirm_set_600,00798349,00798349.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00798349.json,102,51,6,19237.0,12,9,8,8,0.525506,high
confirm_set_600,00802561,00802561.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00802561.json,76,38,4,27695.0,23,5,5,5,0.26208,high
confirm_set_600,00804069,00804069.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00804069.json,46,23,6,15406.0,6,4,4,4,0.287678,high
confirm_set_600,00805777,00805777.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00805777.json,56,28,5,9906.0,0,6,6,6,0.264404,high
confirm_set_600,00806225,00806225.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00806225.json,100,50,4,39279.0,32,8,5,5,0.353534,high
confirm_set_600,00810399,00810399.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00810399.json,72,36,6,23653.0,18,5,5,5,0.394512,high
confirm_set_600,00811719,00811719.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00811719.json,96,48,5,22330.0,28,5,5,5,0.396742,high
confirm_set_600,00817428,00817428.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00817428.json,62,31,6,15489.0,6,7,4,4,0.340228,high
confirm_set_600,00823381,00823381.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00823381.json,78,39,4,22385.0,24,5,5,5,0.262786,high
confirm_set_600,00824605,00824605.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00824605.json,58,29,5,15540.0,12,5,5,5,0.26467,high
confirm_set_600,00826981,00826981.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00826981.json,96,48,4,25814.0,27,7,7,7,0.350581,high
confirm_set_600,00827074,00827074.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00827074.json,80,40,4,22051.0,24,6,5,5,0.268976,high
confirm_set_600,00828328,00828328.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00828328.json,112,56,4,22728.0,32,8,8,8,0.41214,high
confirm_set_600,00839649,00839649.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00839649.json,58,29,6,32524.0,14,4,3,3,0.333386,high
confirm_set_600,00839657,00839657.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00839657.json,54,27,5,25511.0,14,3,3,3,0.237543,high
confirm_set_600,00873411,00873411.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00873411.json,60,30,5,17451.0,18,4,3,3,0.248333,high
confirm_set_600,00875311,00875311.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00875311.json,54,27,5,12028.0,12,4,4,4,0.235185,high
confirm_set_600,00878017,00878017.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00878017.json,100,50,4,21641.0,32,6,6,6,0.346598,high
confirm_set_600,00879182,00879182.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00879182.json,82,41,5,30467.0,16,7,7,7,0.384807,high
confirm_set_600,00882819,00882819.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00882819.json,70,35,4,14160.0,20,5,5,5,0.227493,high
confirm_set_600,00882848,00882848.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00882848.json,76,38,5,24334.0,16,6,6,6,0.345877,high
confirm_set_600,00890637,00890637.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00890637.json,96,48,5,27007.0,18,8,8,8,0.439396,high
confirm_set_600,00890914,00890914.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00890914.json,96,48,5,22177.0,25,9,5,5,0.396574,high
confirm_set_600,00898545,00898545.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00898545.json,116,58,4,22516.0,36,8,7,7,0.412521,high
confirm_set_600,00902345,00902345.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00902345.json,86,43,5,27809.0,15,7,7,7,0.394993,high
confirm_set_600,00913783,00913783.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00913783.json,100,50,5,22683.0,0,14,6,6,0.422746,high
confirm_set_600,00916358,00916358.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00916358.json,72,36,4,28107.0,0,9,9,9,0.29942,high
confirm_set_600,00920077,00920077.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00920077.json,58,29,5,8715.0,4,10,3,3,0.232148,high
confirm_set_600,00920830,00920830.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00920830.json,82,41,6,20462.0,22,6,5,5,0.423782,high
confirm_set_600,00922737,00922737.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00922737.json,70,35,4,28452.0,20,5,5,5,0.243243,high
confirm_set_600,00922827,00922827.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00922827.json,80,40,6,18440.0,16,8,4,4,0.402496,high
confirm_set_600,00927046,00927046.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00927046.json,104,52,4,32301.0,34,6,6,6,0.371459,high
confirm_set_600,00931730,00931730.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00931730.json,78,39,4,21309.0,24,5,5,5,0.261601,high
confirm_set_600,00939488,00939488.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00939488.json,68,34,6,14308.0,7,8,4,4,0.358599,high
confirm_set_600,00940012,00940012.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00940012.json,36,18,6,11836.0,3,4,3,3,0.238457,high
confirm_set_600,00943543,00943543.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00943543.json,104,52,5,16882.0,29,9,5,5,0.416968,high
confirm_set_600,00943936,00943936.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00943936.json,46,23,6,12942.0,5,5,2,2,0.259962,high
confirm_set_600,00964185,00964185.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00964185.json,64,32,5,15010.0,13,4,4,4,0.271258,high
confirm_set_600,00965098,00965098.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00965098.json,58,29,5,27613.0,0,8,5,5,0.277974,high
confirm_set_600,00967888,00967888.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00967888.json,68,34,4,14461.0,0,11,6,6,0.233767,high
confirm_set_600,00973422,00973422.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00973422.json,74,37,6,19022.0,10,6,5,5,0.395966,high
confirm_set_600,00977296,00977296.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00977296.json,64,32,5,21940.0,6,6,6,6,0.303894,high
confirm_set_600,00985778,00985778.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00985778.json,64,32,6,17868.0,17,4,4,4,0.349407,high
confirm_set_600,00987862,00987862.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00987862.json,76,38,6,10943.0,18,8,3,3,0.36862,high
confirm_set_600,00990987,00990987.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00990987.json,56,28,6,11328.0,8,6,3,3,0.303471,high
confirm_set_600,00991709,00991709.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00991709.json,92,46,4,16972.0,31,5,5,5,0.302723,high
confirm_set_600,00992300,00992300.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00992300.json,116,58,6,26051.0,6,16,9,9,0.591416,high
